[SYS] 2024/10/20 - 00:37:27 | One API v0.6.6 started 
[SYS] 2024/10/20 - 09:27:58 | batch update started 
[SYS] 2024/10/20 - 09:27:58 | batch update finished 
[SYS] 2024/10/20 - 09:28:08 | batch update started 
[SYS] 2024/10/20 - 09:28:08 | batch update finished 
[SYS] 2024/10/20 - 09:28:18 | batch update started 
[SYS] 2024/10/20 - 09:28:18 | batch update finished 
[SYS] 2024/10/20 - 09:28:28 | batch update started 
[SYS] 2024/10/20 - 09:28:28 | batch update finished 
[SYS] 2024/10/20 - 09:28:38 | batch update started 
[SYS] 2024/10/20 - 09:28:38 | batch update finished 
[SYS] 2024/10/20 - 09:28:48 | batch update started 
[SYS] 2024/10/20 - 09:28:48 | batch update finished 
[SYS] 2024/10/20 - 09:28:58 | batch update started 
[SYS] 2024/10/20 - 09:28:58 | batch update finished 
[SYS] 2024/10/20 - 09:29:08 | batch update started 
[SYS] 2024/10/20 - 09:29:08 | batch update finished 
[SYS] 2024/10/20 - 09:29:18 | batch update started 
[SYS] 2024/10/20 - 09:29:18 | batch update finished 
[SYS] 2024/10/20 - 09:29:28 | batch update started 
[SYS] 2024/10/20 - 09:29:28 | batch update finished 
[SYS] 2024/10/20 - 09:29:38 | batch update started 
[SYS] 2024/10/20 - 09:29:38 | batch update finished 
[SYS] 2024/10/20 - 09:29:48 | batch update started 
[SYS] 2024/10/20 - 09:29:48 | batch update finished 
[SYS] 2024/10/20 - 09:29:58 | batch update started 
[SYS] 2024/10/20 - 09:29:58 | batch update finished 
[SYS] 2024/10/20 - 09:30:08 | batch update started 
[SYS] 2024/10/20 - 09:30:08 | batch update finished 
[SYS] 2024/10/20 - 09:30:18 | batch update started 
[SYS] 2024/10/20 - 09:30:18 | batch update finished 
[SYS] 2024/10/20 - 09:30:28 | batch update started 
[SYS] 2024/10/20 - 09:30:28 | batch update finished 
[SYS] 2024/10/20 - 09:30:38 | batch update started 
[SYS] 2024/10/20 - 09:30:38 | batch update finished 
[SYS] 2024/10/20 - 09:30:48 | batch update started 
[SYS] 2024/10/20 - 09:30:48 | batch update finished 
[SYS] 2024/10/20 - 09:30:59 | batch update started 
[SYS] 2024/10/20 - 09:30:59 | batch update finished 
[SYS] 2024/10/20 - 09:31:09 | batch update started 
[SYS] 2024/10/20 - 09:31:09 | batch update finished 
[SYS] 2024/10/20 - 09:31:19 | batch update started 
[SYS] 2024/10/20 - 09:31:19 | batch update finished 
[SYS] 2024/10/20 - 09:31:29 | batch update started 
[SYS] 2024/10/20 - 09:31:29 | batch update finished 
[SYS] 2024/10/20 - 09:31:39 | batch update started 
[SYS] 2024/10/20 - 09:31:39 | batch update finished 
[SYS] 2024/10/20 - 09:31:49 | batch update started 
[SYS] 2024/10/20 - 09:31:49 | batch update finished 
[SYS] 2024/10/20 - 09:31:59 | batch update started 
[SYS] 2024/10/20 - 09:31:59 | batch update finished 
[SYS] 2024/10/20 - 09:32:09 | batch update started 
[SYS] 2024/10/20 - 09:32:09 | batch update finished 
[SYS] 2024/10/20 - 09:32:19 | batch update started 
[SYS] 2024/10/20 - 09:32:19 | batch update finished 
[SYS] 2024/10/20 - 09:32:29 | batch update started 
[SYS] 2024/10/20 - 09:32:29 | batch update finished 
[SYS] 2024/10/20 - 09:32:39 | batch update started 
[SYS] 2024/10/20 - 09:32:39 | batch update finished 
[SYS] 2024/10/20 - 09:32:49 | batch update started 
[SYS] 2024/10/20 - 09:32:49 | batch update finished 
[SYS] 2024/10/20 - 09:32:59 | batch update started 
[SYS] 2024/10/20 - 09:32:59 | batch update finished 
[SYS] 2024/10/20 - 09:33:09 | batch update started 
[SYS] 2024/10/20 - 09:33:09 | batch update finished 
[SYS] 2024/10/20 - 09:33:19 | batch update started 
[SYS] 2024/10/20 - 09:33:19 | batch update finished 
[SYS] 2024/10/20 - 09:33:29 | batch update started 
[SYS] 2024/10/20 - 09:33:29 | batch update finished 
[SYS] 2024/10/20 - 09:33:39 | batch update started 
[SYS] 2024/10/20 - 09:33:39 | batch update finished 
[SYS] 2024/10/20 - 09:33:49 | batch update started 
[SYS] 2024/10/20 - 09:33:49 | batch update finished 
[SYS] 2024/10/20 - 09:33:59 | batch update started 
[SYS] 2024/10/20 - 09:33:59 | batch update finished 
[SYS] 2024/10/20 - 09:34:09 | batch update started 
[SYS] 2024/10/20 - 09:34:09 | batch update finished 
[SYS] 2024/10/20 - 09:34:19 | batch update started 
[SYS] 2024/10/20 - 09:34:19 | batch update finished 
[SYS] 2024/10/20 - 09:34:29 | batch update started 
[SYS] 2024/10/20 - 09:34:29 | batch update finished 
[SYS] 2024/10/20 - 09:34:39 | batch update started 
[SYS] 2024/10/20 - 09:34:39 | batch update finished 
[SYS] 2024/10/20 - 09:34:49 | batch update started 
[SYS] 2024/10/20 - 09:34:49 | batch update finished 
[SYS] 2024/10/20 - 09:34:59 | batch update started 
[SYS] 2024/10/20 - 09:34:59 | batch update finished 
[SYS] 2024/10/20 - 09:35:09 | batch update started 
[SYS] 2024/10/20 - 09:35:09 | batch update finished 
[SYS] 2024/10/20 - 09:35:19 | batch update started 
[SYS] 2024/10/20 - 09:35:19 | batch update finished 
[SYS] 2024/10/20 - 09:35:29 | batch update started 
[SYS] 2024/10/20 - 09:35:29 | batch update finished 
[SYS] 2024/10/20 - 09:35:39 | batch update started 
[SYS] 2024/10/20 - 09:35:39 | batch update finished 
[SYS] 2024/10/20 - 09:35:49 | batch update started 
[SYS] 2024/10/20 - 09:35:49 | batch update finished 
[SYS] 2024/10/20 - 09:35:59 | batch update started 
[SYS] 2024/10/20 - 09:35:59 | batch update finished 
[SYS] 2024/10/20 - 09:36:09 | batch update started 
[SYS] 2024/10/20 - 09:36:09 | batch update finished 
[SYS] 2024/10/20 - 09:36:19 | batch update started 
[SYS] 2024/10/20 - 09:36:19 | batch update finished 
[SYS] 2024/10/20 - 09:36:29 | batch update started 
[SYS] 2024/10/20 - 09:36:29 | batch update finished 
[SYS] 2024/10/20 - 09:36:39 | batch update started 
[SYS] 2024/10/20 - 09:36:39 | batch update finished 
[SYS] 2024/10/20 - 09:36:49 | batch update started 
[SYS] 2024/10/20 - 09:36:49 | batch update finished 
[SYS] 2024/10/20 - 09:36:59 | batch update started 
[SYS] 2024/10/20 - 09:36:59 | batch update finished 
[SYS] 2024/10/20 - 09:37:09 | batch update started 
[SYS] 2024/10/20 - 09:37:09 | batch update finished 
[SYS] 2024/10/20 - 09:37:19 | batch update started 
[SYS] 2024/10/20 - 09:37:19 | batch update finished 
[SYS] 2024/10/20 - 09:37:29 | batch update started 
[SYS] 2024/10/20 - 09:37:29 | batch update finished 
[SYS] 2024/10/20 - 09:37:31 | syncing channels from database 
[SYS] 2024/10/20 - 09:37:31 | syncing options from database 
[SYS] 2024/10/20 - 09:37:31 | channels synced from database 
[SYS] 2024/10/20 - 09:37:39 | batch update started 
[SYS] 2024/10/20 - 09:37:39 | batch update finished 
[SYS] 2024/10/20 - 09:37:49 | batch update started 
[SYS] 2024/10/20 - 09:37:49 | batch update finished 
[SYS] 2024/10/20 - 09:37:59 | batch update started 
[SYS] 2024/10/20 - 09:37:59 | batch update finished 
[SYS] 2024/10/20 - 09:38:09 | batch update started 
[SYS] 2024/10/20 - 09:38:09 | batch update finished 
[SYS] 2024/10/20 - 09:38:19 | batch update started 
[SYS] 2024/10/20 - 09:38:19 | batch update finished 
[SYS] 2024/10/20 - 09:38:29 | batch update started 
[SYS] 2024/10/20 - 09:38:29 | batch update finished 
[SYS] 2024/10/20 - 09:38:39 | batch update started 
[SYS] 2024/10/20 - 09:38:39 | batch update finished 
[SYS] 2024/10/20 - 09:38:49 | batch update started 
[SYS] 2024/10/20 - 09:38:49 | batch update finished 
[SYS] 2024/10/20 - 09:38:59 | batch update started 
[SYS] 2024/10/20 - 09:38:59 | batch update finished 
[SYS] 2024/10/20 - 09:39:09 | batch update started 
[SYS] 2024/10/20 - 09:39:09 | batch update finished 
[SYS] 2024/10/20 - 09:39:19 | batch update started 
[SYS] 2024/10/20 - 09:39:19 | batch update finished 
[SYS] 2024/10/20 - 09:39:29 | batch update started 
[SYS] 2024/10/20 - 09:39:29 | batch update finished 
[SYS] 2024/10/20 - 09:39:39 | batch update started 
[SYS] 2024/10/20 - 09:39:39 | batch update finished 
[SYS] 2024/10/20 - 09:39:49 | batch update started 
[SYS] 2024/10/20 - 09:39:49 | batch update finished 
[SYS] 2024/10/20 - 09:39:59 | batch update started 
[SYS] 2024/10/20 - 09:39:59 | batch update finished 
[SYS] 2024/10/20 - 09:40:09 | batch update started 
[SYS] 2024/10/20 - 09:40:09 | batch update finished 
[SYS] 2024/10/20 - 09:40:19 | batch update started 
[SYS] 2024/10/20 - 09:40:19 | batch update finished 
[SYS] 2024/10/20 - 09:40:29 | batch update started 
[SYS] 2024/10/20 - 09:40:29 | batch update finished 
[SYS] 2024/10/20 - 09:40:39 | batch update started 
[SYS] 2024/10/20 - 09:40:39 | batch update finished 
[SYS] 2024/10/20 - 09:40:49 | batch update started 
[SYS] 2024/10/20 - 09:40:49 | batch update finished 
[SYS] 2024/10/20 - 09:40:59 | batch update started 
[SYS] 2024/10/20 - 09:40:59 | batch update finished 
[SYS] 2024/10/20 - 09:41:09 | batch update started 
[SYS] 2024/10/20 - 09:41:09 | batch update finished 
[SYS] 2024/10/20 - 09:41:19 | batch update started 
[SYS] 2024/10/20 - 09:41:19 | batch update finished 
[SYS] 2024/10/20 - 09:41:29 | batch update started 
[SYS] 2024/10/20 - 09:41:29 | batch update finished 
[SYS] 2024/10/20 - 09:41:39 | batch update started 
[SYS] 2024/10/20 - 09:41:39 | batch update finished 
[SYS] 2024/10/20 - 09:41:49 | batch update started 
[SYS] 2024/10/20 - 09:41:49 | batch update finished 
[SYS] 2024/10/20 - 09:41:59 | batch update started 
[SYS] 2024/10/20 - 09:41:59 | batch update finished 
[SYS] 2024/10/20 - 09:42:09 | batch update started 
[SYS] 2024/10/20 - 09:42:09 | batch update finished 
[SYS] 2024/10/20 - 09:42:19 | batch update started 
[SYS] 2024/10/20 - 09:42:19 | batch update finished 
[SYS] 2024/10/20 - 09:42:29 | batch update started 
[SYS] 2024/10/20 - 09:42:29 | batch update finished 
[SYS] 2024/10/20 - 09:42:39 | batch update started 
[SYS] 2024/10/20 - 09:42:39 | batch update finished 
[SYS] 2024/10/20 - 09:42:49 | batch update started 
[SYS] 2024/10/20 - 09:42:49 | batch update finished 
[SYS] 2024/10/20 - 09:42:59 | batch update started 
[SYS] 2024/10/20 - 09:42:59 | batch update finished 
[SYS] 2024/10/20 - 09:43:09 | batch update started 
[SYS] 2024/10/20 - 09:43:09 | batch update finished 
[SYS] 2024/10/20 - 09:43:19 | batch update started 
[SYS] 2024/10/20 - 09:43:19 | batch update finished 
[SYS] 2024/10/20 - 09:43:29 | batch update started 
[SYS] 2024/10/20 - 09:43:29 | batch update finished 
[SYS] 2024/10/20 - 09:43:39 | batch update started 
[SYS] 2024/10/20 - 09:43:39 | batch update finished 
[SYS] 2024/10/20 - 09:43:49 | batch update started 
[SYS] 2024/10/20 - 09:43:49 | batch update finished 
[SYS] 2024/10/20 - 09:43:59 | batch update started 
[SYS] 2024/10/20 - 09:43:59 | batch update finished 
[SYS] 2024/10/20 - 09:44:09 | batch update started 
[SYS] 2024/10/20 - 09:44:09 | batch update finished 
[SYS] 2024/10/20 - 09:44:19 | batch update started 
[SYS] 2024/10/20 - 09:44:19 | batch update finished 
[SYS] 2024/10/20 - 09:44:29 | batch update started 
[SYS] 2024/10/20 - 09:44:29 | batch update finished 
[SYS] 2024/10/20 - 09:44:39 | batch update started 
[SYS] 2024/10/20 - 09:44:39 | batch update finished 
[SYS] 2024/10/20 - 09:44:49 | batch update started 
[SYS] 2024/10/20 - 09:44:49 | batch update finished 
[SYS] 2024/10/20 - 09:44:59 | batch update started 
[SYS] 2024/10/20 - 09:44:59 | batch update finished 
[SYS] 2024/10/20 - 09:45:09 | batch update started 
[SYS] 2024/10/20 - 09:45:09 | batch update finished 
[SYS] 2024/10/20 - 09:45:19 | batch update started 
[SYS] 2024/10/20 - 09:45:19 | batch update finished 
[SYS] 2024/10/20 - 09:45:29 | batch update started 
[SYS] 2024/10/20 - 09:45:29 | batch update finished 
[SYS] 2024/10/20 - 09:45:39 | batch update started 
[SYS] 2024/10/20 - 09:45:39 | batch update finished 
[SYS] 2024/10/20 - 09:45:49 | batch update started 
[SYS] 2024/10/20 - 09:45:49 | batch update finished 
[SYS] 2024/10/20 - 09:45:59 | batch update started 
[SYS] 2024/10/20 - 09:45:59 | batch update finished 
[SYS] 2024/10/20 - 09:46:09 | batch update started 
[SYS] 2024/10/20 - 09:46:09 | batch update finished 
[SYS] 2024/10/20 - 09:46:19 | batch update started 
[SYS] 2024/10/20 - 09:46:19 | batch update finished 
[SYS] 2024/10/20 - 09:46:29 | batch update started 
[SYS] 2024/10/20 - 09:46:29 | batch update finished 
[SYS] 2024/10/20 - 09:46:39 | batch update started 
[SYS] 2024/10/20 - 09:46:39 | batch update finished 
[SYS] 2024/10/20 - 09:46:49 | batch update started 
[SYS] 2024/10/20 - 09:46:49 | batch update finished 
[SYS] 2024/10/20 - 09:46:59 | batch update started 
[SYS] 2024/10/20 - 09:46:59 | batch update finished 
[SYS] 2024/10/20 - 09:47:09 | batch update started 
[SYS] 2024/10/20 - 09:47:09 | batch update finished 
[SYS] 2024/10/20 - 09:47:19 | batch update started 
[SYS] 2024/10/20 - 09:47:19 | batch update finished 
[SYS] 2024/10/20 - 09:47:29 | batch update started 
[SYS] 2024/10/20 - 09:47:29 | batch update finished 
[SYS] 2024/10/20 - 09:47:31 | syncing channels from database 
[SYS] 2024/10/20 - 09:47:31 | syncing options from database 
[SYS] 2024/10/20 - 09:47:31 | channels synced from database 
[SYS] 2024/10/20 - 09:47:39 | batch update started 
[SYS] 2024/10/20 - 09:47:39 | batch update finished 
[SYS] 2024/10/20 - 09:47:49 | batch update started 
[SYS] 2024/10/20 - 09:47:49 | batch update finished 
[SYS] 2024/10/20 - 09:47:59 | batch update started 
[SYS] 2024/10/20 - 09:47:59 | batch update finished 
[SYS] 2024/10/20 - 09:48:09 | batch update started 
[SYS] 2024/10/20 - 09:48:09 | batch update finished 
[SYS] 2024/10/20 - 09:48:19 | batch update started 
[SYS] 2024/10/20 - 09:48:19 | batch update finished 
[SYS] 2024/10/20 - 09:48:29 | batch update started 
[SYS] 2024/10/20 - 09:48:29 | batch update finished 
[SYS] 2024/10/20 - 09:48:39 | batch update started 
[SYS] 2024/10/20 - 09:48:39 | batch update finished 
[SYS] 2024/10/20 - 09:48:49 | batch update started 
[SYS] 2024/10/20 - 09:48:49 | batch update finished 
[SYS] 2024/10/20 - 09:48:59 | batch update started 
[SYS] 2024/10/20 - 09:48:59 | batch update finished 
[SYS] 2024/10/20 - 09:49:09 | batch update started 
[SYS] 2024/10/20 - 09:49:09 | batch update finished 
[SYS] 2024/10/20 - 09:49:19 | batch update started 
[SYS] 2024/10/20 - 09:49:19 | batch update finished 
[SYS] 2024/10/20 - 09:49:29 | batch update started 
[SYS] 2024/10/20 - 09:49:29 | batch update finished 
[SYS] 2024/10/20 - 09:49:39 | batch update started 
[SYS] 2024/10/20 - 09:49:39 | batch update finished 
[SYS] 2024/10/20 - 09:49:49 | batch update started 
[SYS] 2024/10/20 - 09:49:49 | batch update finished 
[SYS] 2024/10/20 - 09:49:59 | batch update started 
[SYS] 2024/10/20 - 09:49:59 | batch update finished 
[SYS] 2024/10/20 - 09:50:09 | batch update started 
[SYS] 2024/10/20 - 09:50:09 | batch update finished 
[SYS] 2024/10/20 - 09:50:19 | batch update started 
[SYS] 2024/10/20 - 09:50:19 | batch update finished 
[SYS] 2024/10/20 - 09:50:29 | batch update started 
[SYS] 2024/10/20 - 09:50:29 | batch update finished 
[SYS] 2024/10/20 - 09:50:39 | batch update started 
[SYS] 2024/10/20 - 09:50:39 | batch update finished 
[SYS] 2024/10/20 - 09:50:49 | batch update started 
[SYS] 2024/10/20 - 09:50:49 | batch update finished 
[SYS] 2024/10/20 - 09:50:59 | batch update started 
[SYS] 2024/10/20 - 09:50:59 | batch update finished 
[SYS] 2024/10/20 - 09:51:09 | batch update started 
[SYS] 2024/10/20 - 09:51:09 | batch update finished 
[SYS] 2024/10/20 - 09:51:19 | batch update started 
[SYS] 2024/10/20 - 09:51:19 | batch update finished 
[SYS] 2024/10/20 - 09:51:29 | batch update started 
[SYS] 2024/10/20 - 09:51:29 | batch update finished 
[SYS] 2024/10/20 - 09:51:39 | batch update started 
[SYS] 2024/10/20 - 09:51:39 | batch update finished 
[SYS] 2024/10/20 - 09:51:49 | batch update started 
[SYS] 2024/10/20 - 09:51:49 | batch update finished 
[SYS] 2024/10/20 - 09:51:59 | batch update started 
[SYS] 2024/10/20 - 09:51:59 | batch update finished 
[SYS] 2024/10/20 - 09:52:09 | batch update started 
[SYS] 2024/10/20 - 09:52:09 | batch update finished 
[SYS] 2024/10/20 - 09:52:19 | batch update started 
[SYS] 2024/10/20 - 09:52:19 | batch update finished 
[SYS] 2024/10/20 - 09:52:29 | batch update started 
[SYS] 2024/10/20 - 09:52:29 | batch update finished 
[SYS] 2024/10/20 - 09:52:39 | batch update started 
[SYS] 2024/10/20 - 09:52:39 | batch update finished 
[SYS] 2024/10/20 - 09:52:49 | batch update started 
[SYS] 2024/10/20 - 09:52:49 | batch update finished 
[SYS] 2024/10/20 - 09:52:59 | batch update started 
[SYS] 2024/10/20 - 09:52:59 | batch update finished 
[SYS] 2024/10/20 - 09:53:09 | batch update started 
[SYS] 2024/10/20 - 09:53:09 | batch update finished 
[SYS] 2024/10/20 - 09:53:19 | batch update started 
[SYS] 2024/10/20 - 09:53:19 | batch update finished 
[SYS] 2024/10/20 - 09:53:29 | batch update started 
[SYS] 2024/10/20 - 09:53:29 | batch update finished 
[SYS] 2024/10/20 - 09:53:39 | batch update started 
[SYS] 2024/10/20 - 09:53:39 | batch update finished 
[SYS] 2024/10/20 - 09:53:49 | batch update started 
[SYS] 2024/10/20 - 09:53:49 | batch update finished 
[SYS] 2024/10/20 - 09:53:59 | batch update started 
[SYS] 2024/10/20 - 09:53:59 | batch update finished 
[SYS] 2024/10/20 - 09:54:09 | batch update started 
[SYS] 2024/10/20 - 09:54:09 | batch update finished 
[SYS] 2024/10/20 - 09:54:19 | batch update started 
[SYS] 2024/10/20 - 09:54:19 | batch update finished 
[SYS] 2024/10/20 - 09:54:29 | batch update started 
[SYS] 2024/10/20 - 09:54:29 | batch update finished 
[SYS] 2024/10/20 - 09:54:39 | batch update started 
[SYS] 2024/10/20 - 09:54:39 | batch update finished 
[SYS] 2024/10/20 - 09:54:49 | batch update started 
[SYS] 2024/10/20 - 09:54:49 | batch update finished 
[SYS] 2024/10/20 - 09:54:59 | batch update started 
[SYS] 2024/10/20 - 09:54:59 | batch update finished 
[SYS] 2024/10/20 - 09:55:09 | batch update started 
[SYS] 2024/10/20 - 09:55:09 | batch update finished 
[SYS] 2024/10/20 - 09:55:19 | batch update started 
[SYS] 2024/10/20 - 09:55:19 | batch update finished 
[SYS] 2024/10/20 - 09:55:29 | batch update started 
[SYS] 2024/10/20 - 09:55:29 | batch update finished 
[SYS] 2024/10/20 - 09:55:39 | batch update started 
[SYS] 2024/10/20 - 09:55:39 | batch update finished 
[SYS] 2024/10/20 - 09:55:49 | batch update started 
[SYS] 2024/10/20 - 09:55:49 | batch update finished 
[SYS] 2024/10/20 - 09:55:59 | batch update started 
[SYS] 2024/10/20 - 09:55:59 | batch update finished 
[SYS] 2024/10/20 - 09:56:09 | batch update started 
[SYS] 2024/10/20 - 09:56:09 | batch update finished 
[SYS] 2024/10/20 - 09:56:19 | batch update started 
[SYS] 2024/10/20 - 09:56:19 | batch update finished 
[SYS] 2024/10/20 - 09:56:29 | batch update started 
[SYS] 2024/10/20 - 09:56:29 | batch update finished 
[SYS] 2024/10/20 - 09:56:39 | batch update started 
[SYS] 2024/10/20 - 09:56:39 | batch update finished 
[SYS] 2024/10/20 - 09:56:49 | batch update started 
[SYS] 2024/10/20 - 09:56:49 | batch update finished 
[SYS] 2024/10/20 - 09:56:59 | batch update started 
[SYS] 2024/10/20 - 09:56:59 | batch update finished 
[SYS] 2024/10/20 - 09:57:09 | batch update started 
[SYS] 2024/10/20 - 09:57:09 | batch update finished 
[SYS] 2024/10/20 - 09:57:19 | batch update started 
[SYS] 2024/10/20 - 09:57:19 | batch update finished 
[SYS] 2024/10/20 - 09:57:30 | batch update started 
[SYS] 2024/10/20 - 09:57:30 | batch update finished 
[SYS] 2024/10/20 - 09:57:31 | syncing channels from database 
[SYS] 2024/10/20 - 09:57:31 | syncing options from database 
[SYS] 2024/10/20 - 09:57:31 | channels synced from database 
[SYS] 2024/10/20 - 09:57:40 | batch update started 
[SYS] 2024/10/20 - 09:57:40 | batch update finished 
[SYS] 2024/10/20 - 09:57:50 | batch update started 
[SYS] 2024/10/20 - 09:57:50 | batch update finished 
[SYS] 2024/10/20 - 09:58:00 | batch update started 
[SYS] 2024/10/20 - 09:58:00 | batch update finished 
[SYS] 2024/10/20 - 09:58:10 | batch update started 
[SYS] 2024/10/20 - 09:58:10 | batch update finished 
[SYS] 2024/10/20 - 09:58:20 | batch update started 
[SYS] 2024/10/20 - 09:58:20 | batch update finished 
[SYS] 2024/10/20 - 09:58:30 | batch update started 
[SYS] 2024/10/20 - 09:58:30 | batch update finished 
[SYS] 2024/10/20 - 09:58:40 | batch update started 
[SYS] 2024/10/20 - 09:58:40 | batch update finished 
[SYS] 2024/10/20 - 09:58:50 | batch update started 
[SYS] 2024/10/20 - 09:58:50 | batch update finished 
[SYS] 2024/10/20 - 09:59:00 | batch update started 
[SYS] 2024/10/20 - 09:59:00 | batch update finished 
[SYS] 2024/10/20 - 09:59:10 | batch update started 
[SYS] 2024/10/20 - 09:59:10 | batch update finished 
[SYS] 2024/10/20 - 09:59:20 | batch update started 
[SYS] 2024/10/20 - 09:59:20 | batch update finished 
[SYS] 2024/10/20 - 09:59:30 | batch update started 
[SYS] 2024/10/20 - 09:59:30 | batch update finished 
[SYS] 2024/10/20 - 09:59:40 | batch update started 
[SYS] 2024/10/20 - 09:59:40 | batch update finished 
[SYS] 2024/10/20 - 09:59:50 | batch update started 
[SYS] 2024/10/20 - 09:59:50 | batch update finished 
[SYS] 2024/10/20 - 10:00:00 | batch update started 
[SYS] 2024/10/20 - 10:00:00 | batch update finished 
[SYS] 2024/10/20 - 10:00:10 | batch update started 
[SYS] 2024/10/20 - 10:00:10 | batch update finished 
[SYS] 2024/10/20 - 10:00:20 | batch update started 
[SYS] 2024/10/20 - 10:00:20 | batch update finished 
[SYS] 2024/10/20 - 10:00:30 | batch update started 
[SYS] 2024/10/20 - 10:00:30 | batch update finished 
[SYS] 2024/10/20 - 10:00:40 | batch update started 
[SYS] 2024/10/20 - 10:00:40 | batch update finished 
[SYS] 2024/10/20 - 10:00:50 | batch update started 
[SYS] 2024/10/20 - 10:00:50 | batch update finished 
[SYS] 2024/10/20 - 10:01:00 | batch update started 
[SYS] 2024/10/20 - 10:01:00 | batch update finished 
[SYS] 2024/10/20 - 10:01:10 | batch update started 
[SYS] 2024/10/20 - 10:01:10 | batch update finished 
[SYS] 2024/10/20 - 10:01:20 | batch update started 
[SYS] 2024/10/20 - 10:01:20 | batch update finished 
[SYS] 2024/10/20 - 10:01:30 | batch update started 
[SYS] 2024/10/20 - 10:01:30 | batch update finished 
[SYS] 2024/10/20 - 10:01:40 | batch update started 
[SYS] 2024/10/20 - 10:01:40 | batch update finished 
[SYS] 2024/10/20 - 10:01:50 | batch update started 
[SYS] 2024/10/20 - 10:01:50 | batch update finished 
[SYS] 2024/10/20 - 10:02:00 | batch update started 
[SYS] 2024/10/20 - 10:02:00 | batch update finished 
[SYS] 2024/10/20 - 10:02:10 | batch update started 
[SYS] 2024/10/20 - 10:02:10 | batch update finished 
[SYS] 2024/10/20 - 10:02:20 | batch update started 
[SYS] 2024/10/20 - 10:02:20 | batch update finished 
[SYS] 2024/10/20 - 10:02:30 | batch update started 
[SYS] 2024/10/20 - 10:02:30 | batch update finished 
[SYS] 2024/10/20 - 10:02:40 | batch update started 
[SYS] 2024/10/20 - 10:02:40 | batch update finished 
[SYS] 2024/10/20 - 10:02:50 | batch update started 
[SYS] 2024/10/20 - 10:02:50 | batch update finished 
[SYS] 2024/10/20 - 10:03:00 | batch update started 
[SYS] 2024/10/20 - 10:03:00 | batch update finished 
[SYS] 2024/10/20 - 10:03:10 | batch update started 
[SYS] 2024/10/20 - 10:03:10 | batch update finished 
[SYS] 2024/10/20 - 10:03:20 | batch update started 
[SYS] 2024/10/20 - 10:03:20 | batch update finished 
[SYS] 2024/10/20 - 10:03:30 | batch update started 
[SYS] 2024/10/20 - 10:03:30 | batch update finished 
[SYS] 2024/10/20 - 10:03:40 | batch update started 
[SYS] 2024/10/20 - 10:03:40 | batch update finished 
[SYS] 2024/10/20 - 10:03:50 | batch update started 
[SYS] 2024/10/20 - 10:03:50 | batch update finished 
[SYS] 2024/10/20 - 10:04:00 | batch update started 
[SYS] 2024/10/20 - 10:04:00 | batch update finished 
[SYS] 2024/10/20 - 10:04:10 | batch update started 
[SYS] 2024/10/20 - 10:04:10 | batch update finished 
[SYS] 2024/10/20 - 10:04:20 | batch update started 
[SYS] 2024/10/20 - 10:04:20 | batch update finished 
[SYS] 2024/10/20 - 10:04:30 | batch update started 
[SYS] 2024/10/20 - 10:04:30 | batch update finished 
[SYS] 2024/10/20 - 10:04:40 | batch update started 
[SYS] 2024/10/20 - 10:04:40 | batch update finished 
[SYS] 2024/10/20 - 10:04:50 | batch update started 
[SYS] 2024/10/20 - 10:04:50 | batch update finished 
[SYS] 2024/10/20 - 10:05:00 | batch update started 
[SYS] 2024/10/20 - 10:05:00 | batch update finished 
[SYS] 2024/10/20 - 10:05:10 | batch update started 
[SYS] 2024/10/20 - 10:05:10 | batch update finished 
[SYS] 2024/10/20 - 10:05:20 | batch update started 
[SYS] 2024/10/20 - 10:05:20 | batch update finished 
[SYS] 2024/10/20 - 10:05:30 | batch update started 
[SYS] 2024/10/20 - 10:05:30 | batch update finished 
[SYS] 2024/10/20 - 10:05:40 | batch update started 
[SYS] 2024/10/20 - 10:05:40 | batch update finished 
[SYS] 2024/10/20 - 10:05:50 | batch update started 
[SYS] 2024/10/20 - 10:05:50 | batch update finished 
[SYS] 2024/10/20 - 10:06:00 | batch update started 
[SYS] 2024/10/20 - 10:06:00 | batch update finished 
[SYS] 2024/10/20 - 10:06:10 | batch update started 
[SYS] 2024/10/20 - 10:06:10 | batch update finished 
[SYS] 2024/10/20 - 10:06:20 | batch update started 
[SYS] 2024/10/20 - 10:06:20 | batch update finished 
[SYS] 2024/10/20 - 10:06:30 | batch update started 
[SYS] 2024/10/20 - 10:06:30 | batch update finished 
[SYS] 2024/10/20 - 10:06:40 | batch update started 
[SYS] 2024/10/20 - 10:06:40 | batch update finished 
[SYS] 2024/10/20 - 10:06:50 | batch update started 
[SYS] 2024/10/20 - 10:06:50 | batch update finished 
[SYS] 2024/10/20 - 10:07:00 | batch update started 
[SYS] 2024/10/20 - 10:07:00 | batch update finished 
[SYS] 2024/10/20 - 10:07:10 | batch update started 
[SYS] 2024/10/20 - 10:07:10 | batch update finished 
[SYS] 2024/10/20 - 10:07:20 | batch update started 
[SYS] 2024/10/20 - 10:07:20 | batch update finished 
[SYS] 2024/10/20 - 10:07:30 | batch update started 
[SYS] 2024/10/20 - 10:07:30 | batch update finished 
[SYS] 2024/10/20 - 10:07:31 | syncing options from database 
[SYS] 2024/10/20 - 10:07:31 | syncing channels from database 
[SYS] 2024/10/20 - 10:07:31 | channels synced from database 
[SYS] 2024/10/20 - 10:07:40 | batch update started 
