[SYS] 2024/10/04 - 08:01:50 | One API v0.6.6 started 
[SYS] 2024/10/04 - 09:41:14 | batch update started 
[SYS] 2024/10/04 - 09:41:14 | batch update finished 
[SYS] 2024/10/04 - 09:41:24 | batch update started 
[SYS] 2024/10/04 - 09:41:24 | batch update finished 
[SYS] 2024/10/04 - 09:41:35 | batch update started 
[SYS] 2024/10/04 - 09:41:35 | batch update finished 
[SYS] 2024/10/04 - 09:41:45 | batch update started 
[SYS] 2024/10/04 - 09:41:45 | batch update finished 
[SYS] 2024/10/04 - 09:41:55 | batch update started 
[SYS] 2024/10/04 - 09:41:55 | batch update finished 
[SYS] 2024/10/04 - 09:42:05 | batch update started 
[SYS] 2024/10/04 - 09:42:05 | batch update finished 
[SYS] 2024/10/04 - 09:42:15 | batch update started 
[SYS] 2024/10/04 - 09:42:15 | batch update finished 
[SYS] 2024/10/04 - 09:42:25 | batch update started 
[SYS] 2024/10/04 - 09:42:25 | batch update finished 
[SYS] 2024/10/04 - 09:42:35 | batch update started 
[SYS] 2024/10/04 - 09:42:35 | batch update finished 
[SYS] 2024/10/04 - 09:42:45 | batch update started 
[SYS] 2024/10/04 - 09:42:45 | batch update finished 
[SYS] 2024/10/04 - 09:42:55 | batch update started 
[SYS] 2024/10/04 - 09:42:55 | batch update finished 
[SYS] 2024/10/04 - 09:43:05 | batch update started 
[SYS] 2024/10/04 - 09:43:05 | batch update finished 
[SYS] 2024/10/04 - 09:43:15 | batch update started 
[SYS] 2024/10/04 - 09:43:15 | batch update finished 
[SYS] 2024/10/04 - 09:43:25 | batch update started 
[SYS] 2024/10/04 - 09:43:25 | batch update finished 
[SYS] 2024/10/04 - 09:43:35 | batch update started 
[SYS] 2024/10/04 - 09:43:35 | batch update finished 
[SYS] 2024/10/04 - 09:43:45 | batch update started 
[SYS] 2024/10/04 - 09:43:45 | batch update finished 
[SYS] 2024/10/04 - 09:43:55 | batch update started 
[SYS] 2024/10/04 - 09:43:55 | batch update finished 
[SYS] 2024/10/04 - 09:44:03 | syncing channels from database 
[SYS] 2024/10/04 - 09:44:03 | syncing options from database 
[SYS] 2024/10/04 - 09:44:03 | channels synced from database 
[SYS] 2024/10/04 - 09:44:05 | batch update started 
[SYS] 2024/10/04 - 09:44:05 | batch update finished 
[SYS] 2024/10/04 - 09:44:15 | batch update started 
[SYS] 2024/10/04 - 09:44:15 | batch update finished 
[SYS] 2024/10/04 - 09:44:25 | batch update started 
[SYS] 2024/10/04 - 09:44:25 | batch update finished 
[SYS] 2024/10/04 - 09:44:35 | batch update started 
[SYS] 2024/10/04 - 09:44:35 | batch update finished 
[SYS] 2024/10/04 - 09:44:45 | batch update started 
[SYS] 2024/10/04 - 09:44:45 | batch update finished 
[SYS] 2024/10/04 - 09:44:55 | batch update started 
[SYS] 2024/10/04 - 09:44:55 | batch update finished 
[SYS] 2024/10/04 - 09:45:05 | batch update started 
[SYS] 2024/10/04 - 09:45:05 | batch update finished 
[SYS] 2024/10/04 - 09:45:15 | batch update started 
[SYS] 2024/10/04 - 09:45:15 | batch update finished 
[SYS] 2024/10/04 - 09:45:25 | batch update started 
[SYS] 2024/10/04 - 09:45:25 | batch update finished 
[SYS] 2024/10/04 - 09:45:35 | batch update started 
[SYS] 2024/10/04 - 09:45:35 | batch update finished 
[SYS] 2024/10/04 - 09:45:45 | batch update started 
[SYS] 2024/10/04 - 09:45:45 | batch update finished 
[SYS] 2024/10/04 - 09:45:55 | batch update started 
[SYS] 2024/10/04 - 09:45:55 | batch update finished 
[SYS] 2024/10/04 - 09:46:05 | batch update started 
[SYS] 2024/10/04 - 09:46:05 | batch update finished 
[SYS] 2024/10/04 - 09:46:15 | batch update started 
[SYS] 2024/10/04 - 09:46:15 | batch update finished 
[SYS] 2024/10/04 - 09:46:25 | batch update started 
[SYS] 2024/10/04 - 09:46:25 | batch update finished 
[SYS] 2024/10/04 - 09:46:35 | batch update started 
[SYS] 2024/10/04 - 09:46:35 | batch update finished 
[SYS] 2024/10/04 - 09:46:45 | batch update started 
[SYS] 2024/10/04 - 09:46:45 | batch update finished 
[SYS] 2024/10/04 - 09:46:55 | batch update started 
[SYS] 2024/10/04 - 09:46:55 | batch update finished 
[SYS] 2024/10/04 - 09:47:05 | batch update started 
[SYS] 2024/10/04 - 09:47:05 | batch update finished 
[SYS] 2024/10/04 - 09:47:15 | batch update started 
[SYS] 2024/10/04 - 09:47:15 | batch update finished 
[SYS] 2024/10/04 - 09:47:25 | batch update started 
[SYS] 2024/10/04 - 09:47:25 | batch update finished 
[SYS] 2024/10/04 - 09:47:35 | batch update started 
[SYS] 2024/10/04 - 09:47:35 | batch update finished 
[SYS] 2024/10/04 - 09:47:45 | batch update started 
[SYS] 2024/10/04 - 09:47:45 | batch update finished 
[SYS] 2024/10/04 - 09:47:55 | batch update started 
[SYS] 2024/10/04 - 09:47:55 | batch update finished 
[SYS] 2024/10/04 - 09:48:05 | batch update started 
[SYS] 2024/10/04 - 09:48:05 | batch update finished 
[SYS] 2024/10/04 - 09:48:15 | batch update started 
[SYS] 2024/10/04 - 09:48:15 | batch update finished 
[SYS] 2024/10/04 - 09:48:25 | batch update started 
[SYS] 2024/10/04 - 09:48:25 | batch update finished 
[SYS] 2024/10/04 - 09:48:35 | batch update started 
[SYS] 2024/10/04 - 09:48:35 | batch update finished 
[SYS] 2024/10/04 - 09:48:45 | batch update started 
[SYS] 2024/10/04 - 09:48:45 | batch update finished 
[SYS] 2024/10/04 - 09:48:55 | batch update started 
[SYS] 2024/10/04 - 09:48:55 | batch update finished 
[SYS] 2024/10/04 - 09:49:05 | batch update started 
[SYS] 2024/10/04 - 09:49:05 | batch update finished 
[SYS] 2024/10/04 - 09:49:15 | batch update started 
[SYS] 2024/10/04 - 09:49:15 | batch update finished 
[SYS] 2024/10/04 - 09:49:25 | batch update started 
[SYS] 2024/10/04 - 09:49:25 | batch update finished 
[SYS] 2024/10/04 - 09:49:35 | batch update started 
[SYS] 2024/10/04 - 09:49:35 | batch update finished 
[SYS] 2024/10/04 - 09:49:45 | batch update started 
[SYS] 2024/10/04 - 09:49:45 | batch update finished 
[SYS] 2024/10/04 - 09:49:55 | batch update started 
[SYS] 2024/10/04 - 09:49:55 | batch update finished 
[SYS] 2024/10/04 - 09:50:05 | batch update started 
[SYS] 2024/10/04 - 09:50:05 | batch update finished 
[SYS] 2024/10/04 - 09:50:15 | batch update started 
[SYS] 2024/10/04 - 09:50:15 | batch update finished 
[SYS] 2024/10/04 - 09:50:25 | batch update started 
[SYS] 2024/10/04 - 09:50:25 | batch update finished 
[SYS] 2024/10/04 - 09:50:35 | batch update started 
[SYS] 2024/10/04 - 09:50:35 | batch update finished 
[SYS] 2024/10/04 - 09:50:45 | batch update started 
[SYS] 2024/10/04 - 09:50:45 | batch update finished 
[SYS] 2024/10/04 - 09:50:55 | batch update started 
[SYS] 2024/10/04 - 09:50:55 | batch update finished 
[SYS] 2024/10/04 - 09:51:05 | batch update started 
[SYS] 2024/10/04 - 09:51:05 | batch update finished 
[SYS] 2024/10/04 - 09:51:15 | batch update started 
[SYS] 2024/10/04 - 09:51:15 | batch update finished 
[SYS] 2024/10/04 - 09:51:25 | batch update started 
[SYS] 2024/10/04 - 09:51:25 | batch update finished 
[SYS] 2024/10/04 - 09:51:35 | batch update started 
[SYS] 2024/10/04 - 09:51:35 | batch update finished 
[SYS] 2024/10/04 - 09:51:45 | batch update started 
[SYS] 2024/10/04 - 09:51:45 | batch update finished 
[SYS] 2024/10/04 - 09:51:55 | batch update started 
[SYS] 2024/10/04 - 09:51:55 | batch update finished 
[SYS] 2024/10/04 - 09:52:05 | batch update started 
[SYS] 2024/10/04 - 09:52:05 | batch update finished 
[SYS] 2024/10/04 - 09:52:15 | batch update started 
[SYS] 2024/10/04 - 09:52:15 | batch update finished 
[SYS] 2024/10/04 - 09:52:25 | batch update started 
[SYS] 2024/10/04 - 09:52:25 | batch update finished 
[SYS] 2024/10/04 - 09:52:35 | batch update started 
[SYS] 2024/10/04 - 09:52:35 | batch update finished 
[SYS] 2024/10/04 - 09:52:45 | batch update started 
[SYS] 2024/10/04 - 09:52:45 | batch update finished 
[SYS] 2024/10/04 - 09:52:55 | batch update started 
[SYS] 2024/10/04 - 09:52:55 | batch update finished 
[SYS] 2024/10/04 - 09:53:05 | batch update started 
[SYS] 2024/10/04 - 09:53:05 | batch update finished 
[SYS] 2024/10/04 - 09:53:15 | batch update started 
[SYS] 2024/10/04 - 09:53:15 | batch update finished 
[SYS] 2024/10/04 - 09:53:25 | batch update started 
[SYS] 2024/10/04 - 09:53:25 | batch update finished 
[SYS] 2024/10/04 - 09:53:35 | batch update started 
[SYS] 2024/10/04 - 09:53:35 | batch update finished 
[SYS] 2024/10/04 - 09:53:45 | batch update started 
[SYS] 2024/10/04 - 09:53:45 | batch update finished 
[SYS] 2024/10/04 - 09:53:55 | batch update started 
[SYS] 2024/10/04 - 09:53:55 | batch update finished 
[SYS] 2024/10/04 - 09:54:03 | syncing channels from database 
[SYS] 2024/10/04 - 09:54:03 | syncing options from database 
[SYS] 2024/10/04 - 09:54:03 | channels synced from database 
[SYS] 2024/10/04 - 09:54:05 | batch update started 
[SYS] 2024/10/04 - 09:54:05 | batch update finished 
[SYS] 2024/10/04 - 09:54:15 | batch update started 
[SYS] 2024/10/04 - 09:54:15 | batch update finished 
[SYS] 2024/10/04 - 09:54:25 | batch update started 
[SYS] 2024/10/04 - 09:54:25 | batch update finished 
[SYS] 2024/10/04 - 09:54:35 | batch update started 
[SYS] 2024/10/04 - 09:54:35 | batch update finished 
[SYS] 2024/10/04 - 09:54:45 | batch update started 
[SYS] 2024/10/04 - 09:54:45 | batch update finished 
[SYS] 2024/10/04 - 09:54:55 | batch update started 
[SYS] 2024/10/04 - 09:54:55 | batch update finished 
[SYS] 2024/10/04 - 09:55:05 | batch update started 
[SYS] 2024/10/04 - 09:55:05 | batch update finished 
[SYS] 2024/10/04 - 09:55:15 | batch update started 
[SYS] 2024/10/04 - 09:55:15 | batch update finished 
[SYS] 2024/10/04 - 09:55:25 | batch update started 
[SYS] 2024/10/04 - 09:55:25 | batch update finished 
[SYS] 2024/10/04 - 09:55:35 | batch update started 
[SYS] 2024/10/04 - 09:55:35 | batch update finished 
[SYS] 2024/10/04 - 09:55:45 | batch update started 
[SYS] 2024/10/04 - 09:55:45 | batch update finished 
[SYS] 2024/10/04 - 09:55:55 | batch update started 
[SYS] 2024/10/04 - 09:55:55 | batch update finished 
[SYS] 2024/10/04 - 09:56:05 | batch update started 
[SYS] 2024/10/04 - 09:56:05 | batch update finished 
[SYS] 2024/10/04 - 09:56:15 | batch update started 
[SYS] 2024/10/04 - 09:56:15 | batch update finished 
[SYS] 2024/10/04 - 09:56:25 | batch update started 
[SYS] 2024/10/04 - 09:56:25 | batch update finished 
[SYS] 2024/10/04 - 09:56:35 | batch update started 
[SYS] 2024/10/04 - 09:56:35 | batch update finished 
[SYS] 2024/10/04 - 09:56:45 | batch update started 
[SYS] 2024/10/04 - 09:56:45 | batch update finished 
[SYS] 2024/10/04 - 09:56:55 | batch update started 
[SYS] 2024/10/04 - 09:56:55 | batch update finished 
[SYS] 2024/10/04 - 09:57:05 | batch update started 
[SYS] 2024/10/04 - 09:57:05 | batch update finished 
[SYS] 2024/10/04 - 09:57:15 | batch update started 
[SYS] 2024/10/04 - 09:57:15 | batch update finished 
[SYS] 2024/10/04 - 09:57:25 | batch update started 
[SYS] 2024/10/04 - 09:57:25 | batch update finished 
[SYS] 2024/10/04 - 09:57:35 | batch update started 
[SYS] 2024/10/04 - 09:57:35 | batch update finished 
[SYS] 2024/10/04 - 09:57:45 | batch update started 
[SYS] 2024/10/04 - 09:57:45 | batch update finished 
[SYS] 2024/10/04 - 09:57:55 | batch update started 
[SYS] 2024/10/04 - 09:57:55 | batch update finished 
[SYS] 2024/10/04 - 09:58:05 | batch update started 
[SYS] 2024/10/04 - 09:58:05 | batch update finished 
[SYS] 2024/10/04 - 09:58:15 | batch update started 
[SYS] 2024/10/04 - 09:58:15 | batch update finished 
[SYS] 2024/10/04 - 09:58:25 | batch update started 
[SYS] 2024/10/04 - 09:58:25 | batch update finished 
[SYS] 2024/10/04 - 09:58:35 | batch update started 
[SYS] 2024/10/04 - 09:58:35 | batch update finished 
[SYS] 2024/10/04 - 09:58:45 | batch update started 
[SYS] 2024/10/04 - 09:58:45 | batch update finished 
[SYS] 2024/10/04 - 09:58:55 | batch update started 
[SYS] 2024/10/04 - 09:58:55 | batch update finished 
[SYS] 2024/10/04 - 09:59:05 | batch update started 
[SYS] 2024/10/04 - 09:59:05 | batch update finished 
[SYS] 2024/10/04 - 09:59:15 | batch update started 
[SYS] 2024/10/04 - 09:59:15 | batch update finished 
[SYS] 2024/10/04 - 09:59:25 | batch update started 
[SYS] 2024/10/04 - 09:59:25 | batch update finished 
[SYS] 2024/10/04 - 09:59:35 | batch update started 
[SYS] 2024/10/04 - 09:59:35 | batch update finished 
[SYS] 2024/10/04 - 09:59:45 | batch update started 
[SYS] 2024/10/04 - 09:59:45 | batch update finished 
[SYS] 2024/10/04 - 09:59:55 | batch update started 
[SYS] 2024/10/04 - 09:59:55 | batch update finished 
[SYS] 2024/10/04 - 10:00:05 | batch update started 
[SYS] 2024/10/04 - 10:00:05 | batch update finished 
[SYS] 2024/10/04 - 10:00:15 | batch update started 
[SYS] 2024/10/04 - 10:00:15 | batch update finished 
[SYS] 2024/10/04 - 10:00:25 | batch update started 
[SYS] 2024/10/04 - 10:00:25 | batch update finished 
[SYS] 2024/10/04 - 10:00:35 | batch update started 
[SYS] 2024/10/04 - 10:00:35 | batch update finished 
[SYS] 2024/10/04 - 10:00:45 | batch update started 
[SYS] 2024/10/04 - 10:00:45 | batch update finished 
[SYS] 2024/10/04 - 10:00:55 | batch update started 
[SYS] 2024/10/04 - 10:00:55 | batch update finished 
[SYS] 2024/10/04 - 10:01:05 | batch update started 
[SYS] 2024/10/04 - 10:01:05 | batch update finished 
[SYS] 2024/10/04 - 10:01:15 | batch update started 
[SYS] 2024/10/04 - 10:01:15 | batch update finished 
[SYS] 2024/10/04 - 10:01:25 | batch update started 
[SYS] 2024/10/04 - 10:01:25 | batch update finished 
[SYS] 2024/10/04 - 10:01:35 | batch update started 
[SYS] 2024/10/04 - 10:01:35 | batch update finished 
[SYS] 2024/10/04 - 10:01:45 | batch update started 
[SYS] 2024/10/04 - 10:01:45 | batch update finished 
[SYS] 2024/10/04 - 10:01:55 | batch update started 
[SYS] 2024/10/04 - 10:01:55 | batch update finished 
[SYS] 2024/10/04 - 10:02:05 | batch update started 
[SYS] 2024/10/04 - 10:02:05 | batch update finished 
[SYS] 2024/10/04 - 10:02:15 | batch update started 
[SYS] 2024/10/04 - 10:02:15 | batch update finished 
[SYS] 2024/10/04 - 10:02:25 | batch update started 
[SYS] 2024/10/04 - 10:02:25 | batch update finished 
[SYS] 2024/10/04 - 10:02:35 | batch update started 
[SYS] 2024/10/04 - 10:02:35 | batch update finished 
[SYS] 2024/10/04 - 10:02:45 | batch update started 
[SYS] 2024/10/04 - 10:02:45 | batch update finished 
[SYS] 2024/10/04 - 10:02:55 | batch update started 
[SYS] 2024/10/04 - 10:02:55 | batch update finished 
[SYS] 2024/10/04 - 10:03:05 | batch update started 
[SYS] 2024/10/04 - 10:03:05 | batch update finished 
[SYS] 2024/10/04 - 10:03:15 | batch update started 
[SYS] 2024/10/04 - 10:03:15 | batch update finished 
[SYS] 2024/10/04 - 10:03:25 | batch update started 
[SYS] 2024/10/04 - 10:03:25 | batch update finished 
[SYS] 2024/10/04 - 10:03:35 | batch update started 
[SYS] 2024/10/04 - 10:03:35 | batch update finished 
[SYS] 2024/10/04 - 10:03:45 | batch update started 
[SYS] 2024/10/04 - 10:03:45 | batch update finished 
[SYS] 2024/10/04 - 10:03:55 | batch update started 
[SYS] 2024/10/04 - 10:03:55 | batch update finished 
[SYS] 2024/10/04 - 10:04:03 | syncing channels from database 
[SYS] 2024/10/04 - 10:04:03 | syncing options from database 
[SYS] 2024/10/04 - 10:04:03 | channels synced from database 
[SYS] 2024/10/04 - 10:04:05 | batch update started 
[SYS] 2024/10/04 - 10:04:05 | batch update finished 
[SYS] 2024/10/04 - 10:04:15 | batch update started 
[SYS] 2024/10/04 - 10:04:15 | batch update finished 
[SYS] 2024/10/04 - 10:04:25 | batch update started 
[SYS] 2024/10/04 - 10:04:25 | batch update finished 
[SYS] 2024/10/04 - 10:04:35 | batch update started 
[SYS] 2024/10/04 - 10:04:35 | batch update finished 
[SYS] 2024/10/04 - 10:04:45 | batch update started 
[SYS] 2024/10/04 - 10:04:45 | batch update finished 
[SYS] 2024/10/04 - 10:04:55 | batch update started 
[SYS] 2024/10/04 - 10:04:55 | batch update finished 
[SYS] 2024/10/04 - 10:05:05 | batch update started 
[SYS] 2024/10/04 - 10:05:05 | batch update finished 
[SYS] 2024/10/04 - 10:05:15 | batch update started 
[SYS] 2024/10/04 - 10:05:15 | batch update finished 
[SYS] 2024/10/04 - 10:05:25 | batch update started 
[SYS] 2024/10/04 - 10:05:25 | batch update finished 
[SYS] 2024/10/04 - 10:05:35 | batch update started 
[SYS] 2024/10/04 - 10:05:35 | batch update finished 
[SYS] 2024/10/04 - 10:05:45 | batch update started 
[SYS] 2024/10/04 - 10:05:45 | batch update finished 
[SYS] 2024/10/04 - 10:05:55 | batch update started 
[SYS] 2024/10/04 - 10:05:55 | batch update finished 
[SYS] 2024/10/04 - 10:06:05 | batch update started 
[SYS] 2024/10/04 - 10:06:05 | batch update finished 
[SYS] 2024/10/04 - 10:06:15 | batch update started 
[SYS] 2024/10/04 - 10:06:15 | batch update finished 
[SYS] 2024/10/04 - 10:06:25 | batch update started 
[SYS] 2024/10/04 - 10:06:25 | batch update finished 
[SYS] 2024/10/04 - 10:06:35 | batch update started 
[SYS] 2024/10/04 - 10:06:35 | batch update finished 
[SYS] 2024/10/04 - 10:06:45 | batch update started 
[SYS] 2024/10/04 - 10:06:45 | batch update finished 
[SYS] 2024/10/04 - 10:06:55 | batch update started 
[SYS] 2024/10/04 - 10:06:55 | batch update finished 
[SYS] 2024/10/04 - 10:07:05 | batch update started 
[SYS] 2024/10/04 - 10:07:05 | batch update finished 
[SYS] 2024/10/04 - 10:07:15 | batch update started 
[SYS] 2024/10/04 - 10:07:15 | batch update finished 
[SYS] 2024/10/04 - 10:07:25 | batch update started 
[SYS] 2024/10/04 - 10:07:25 | batch update finished 
[SYS] 2024/10/04 - 10:07:35 | batch update started 
[SYS] 2024/10/04 - 10:07:35 | batch update finished 
[SYS] 2024/10/04 - 10:07:45 | batch update started 
[SYS] 2024/10/04 - 10:07:45 | batch update finished 
[SYS] 2024/10/04 - 10:07:56 | batch update started 
[SYS] 2024/10/04 - 10:07:56 | batch update finished 
[SYS] 2024/10/04 - 10:08:06 | batch update started 
[SYS] 2024/10/04 - 10:08:06 | batch update finished 
[SYS] 2024/10/04 - 10:08:16 | batch update started 
[SYS] 2024/10/04 - 10:08:16 | batch update finished 
[SYS] 2024/10/04 - 10:08:26 | batch update started 
[SYS] 2024/10/04 - 10:08:26 | batch update finished 
[SYS] 2024/10/04 - 10:08:36 | batch update started 
[SYS] 2024/10/04 - 10:08:36 | batch update finished 
[SYS] 2024/10/04 - 10:08:46 | batch update started 
[SYS] 2024/10/04 - 10:08:46 | batch update finished 
[SYS] 2024/10/04 - 10:08:56 | batch update started 
[SYS] 2024/10/04 - 10:08:56 | batch update finished 
[SYS] 2024/10/04 - 10:09:06 | batch update started 
[SYS] 2024/10/04 - 10:09:06 | batch update finished 
[SYS] 2024/10/04 - 10:09:16 | batch update started 
[SYS] 2024/10/04 - 10:09:16 | batch update finished 
[SYS] 2024/10/04 - 10:09:26 | batch update started 
[SYS] 2024/10/04 - 10:09:26 | batch update finished 
[SYS] 2024/10/04 - 10:09:36 | batch update started 
[SYS] 2024/10/04 - 10:09:36 | batch update finished 
[SYS] 2024/10/04 - 10:09:46 | batch update started 
[SYS] 2024/10/04 - 10:09:46 | batch update finished 
[SYS] 2024/10/04 - 10:09:56 | batch update started 
[SYS] 2024/10/04 - 10:09:56 | batch update finished 
[SYS] 2024/10/04 - 10:10:06 | batch update started 
[SYS] 2024/10/04 - 10:10:06 | batch update finished 
[SYS] 2024/10/04 - 10:10:16 | batch update started 
[SYS] 2024/10/04 - 10:10:16 | batch update finished 
[SYS] 2024/10/04 - 10:10:26 | batch update started 
[SYS] 2024/10/04 - 10:10:26 | batch update finished 
[SYS] 2024/10/04 - 10:10:36 | batch update started 
[SYS] 2024/10/04 - 10:10:36 | batch update finished 
[SYS] 2024/10/04 - 10:10:46 | batch update started 
[SYS] 2024/10/04 - 10:10:46 | batch update finished 
[SYS] 2024/10/04 - 10:10:56 | batch update started 
[SYS] 2024/10/04 - 10:10:56 | batch update finished 
[SYS] 2024/10/04 - 10:11:06 | batch update started 
[SYS] 2024/10/04 - 10:11:06 | batch update finished 
[SYS] 2024/10/04 - 10:11:16 | batch update started 
[SYS] 2024/10/04 - 10:11:16 | batch update finished 
[SYS] 2024/10/04 - 10:11:26 | batch update started 
[SYS] 2024/10/04 - 10:11:26 | batch update finished 
[SYS] 2024/10/04 - 10:11:36 | batch update started 
[SYS] 2024/10/04 - 10:11:36 | batch update finished 
[SYS] 2024/10/04 - 10:11:46 | batch update started 
[SYS] 2024/10/04 - 10:11:46 | batch update finished 
[SYS] 2024/10/04 - 10:11:56 | batch update started 
[SYS] 2024/10/04 - 10:11:56 | batch update finished 
[SYS] 2024/10/04 - 10:12:06 | batch update started 
[SYS] 2024/10/04 - 10:12:06 | batch update finished 
[SYS] 2024/10/04 - 10:12:16 | batch update started 
[SYS] 2024/10/04 - 10:12:16 | batch update finished 
[SYS] 2024/10/04 - 10:12:26 | batch update started 
[SYS] 2024/10/04 - 10:12:26 | batch update finished 
[SYS] 2024/10/04 - 10:12:36 | batch update started 
[SYS] 2024/10/04 - 10:12:36 | batch update finished 
[SYS] 2024/10/04 - 10:12:46 | batch update started 
[SYS] 2024/10/04 - 10:12:46 | batch update finished 
[SYS] 2024/10/04 - 10:12:56 | batch update started 
[SYS] 2024/10/04 - 10:12:56 | batch update finished 
[SYS] 2024/10/04 - 10:13:06 | batch update started 
[SYS] 2024/10/04 - 10:13:06 | batch update finished 
[SYS] 2024/10/04 - 10:13:16 | batch update started 
[SYS] 2024/10/04 - 10:13:16 | batch update finished 
[SYS] 2024/10/04 - 10:13:26 | batch update started 
[SYS] 2024/10/04 - 10:13:26 | batch update finished 
[SYS] 2024/10/04 - 10:13:36 | batch update started 
[SYS] 2024/10/04 - 10:13:36 | batch update finished 
[SYS] 2024/10/04 - 10:13:46 | batch update started 
[SYS] 2024/10/04 - 10:13:46 | batch update finished 
[SYS] 2024/10/04 - 10:13:56 | batch update started 
[SYS] 2024/10/04 - 10:13:56 | batch update finished 
[SYS] 2024/10/04 - 10:14:03 | syncing channels from database 
[SYS] 2024/10/04 - 10:14:03 | syncing options from database 
[SYS] 2024/10/04 - 10:14:03 | channels synced from database 
[SYS] 2024/10/04 - 10:14:06 | batch update started 
[SYS] 2024/10/04 - 10:14:06 | batch update finished 
[SYS] 2024/10/04 - 10:14:16 | batch update started 
[SYS] 2024/10/04 - 10:14:16 | batch update finished 
[SYS] 2024/10/04 - 10:14:26 | batch update started 
[SYS] 2024/10/04 - 10:14:26 | batch update finished 
[SYS] 2024/10/04 - 10:14:36 | batch update started 
[SYS] 2024/10/04 - 10:14:36 | batch update finished 
[SYS] 2024/10/04 - 10:14:46 | batch update started 
[SYS] 2024/10/04 - 10:14:46 | batch update finished 
[SYS] 2024/10/04 - 10:14:56 | batch update started 
[SYS] 2024/10/04 - 10:14:56 | batch update finished 
[SYS] 2024/10/04 - 10:15:06 | batch update started 
[SYS] 2024/10/04 - 10:15:06 | batch update finished 
[SYS] 2024/10/04 - 10:15:16 | batch update started 
[SYS] 2024/10/04 - 10:15:16 | batch update finished 
[SYS] 2024/10/04 - 10:15:26 | batch update started 
[SYS] 2024/10/04 - 10:15:26 | batch update finished 
[SYS] 2024/10/04 - 10:15:36 | batch update started 
[SYS] 2024/10/04 - 10:15:36 | batch update finished 
[SYS] 2024/10/04 - 10:15:46 | batch update started 
[SYS] 2024/10/04 - 10:15:46 | batch update finished 
[SYS] 2024/10/04 - 10:15:56 | batch update started 
[SYS] 2024/10/04 - 10:15:56 | batch update finished 
[SYS] 2024/10/04 - 10:16:06 | batch update started 
[SYS] 2024/10/04 - 10:16:06 | batch update finished 
[SYS] 2024/10/04 - 10:16:16 | batch update started 
[SYS] 2024/10/04 - 10:16:16 | batch update finished 
[SYS] 2024/10/04 - 10:16:26 | batch update started 
[SYS] 2024/10/04 - 10:16:26 | batch update finished 
[SYS] 2024/10/04 - 10:16:36 | batch update started 
[SYS] 2024/10/04 - 10:16:36 | batch update finished 
[SYS] 2024/10/04 - 10:16:46 | batch update started 
[SYS] 2024/10/04 - 10:16:46 | batch update finished 
[SYS] 2024/10/04 - 10:16:56 | batch update started 
[SYS] 2024/10/04 - 10:16:56 | batch update finished 
[SYS] 2024/10/04 - 10:17:06 | batch update started 
[SYS] 2024/10/04 - 10:17:06 | batch update finished 
[SYS] 2024/10/04 - 10:17:16 | batch update started 
[SYS] 2024/10/04 - 10:17:16 | batch update finished 
[SYS] 2024/10/04 - 10:17:26 | batch update started 
[SYS] 2024/10/04 - 10:17:26 | batch update finished 
[SYS] 2024/10/04 - 10:17:36 | batch update started 
[SYS] 2024/10/04 - 10:17:36 | batch update finished 
[SYS] 2024/10/04 - 10:17:46 | batch update started 
[SYS] 2024/10/04 - 10:17:46 | batch update finished 
[SYS] 2024/10/04 - 10:17:56 | batch update started 
[SYS] 2024/10/04 - 10:17:56 | batch update finished 
[SYS] 2024/10/04 - 10:18:06 | batch update started 
[SYS] 2024/10/04 - 10:18:06 | batch update finished 
[SYS] 2024/10/04 - 10:18:16 | batch update started 
[SYS] 2024/10/04 - 10:18:16 | batch update finished 
[SYS] 2024/10/04 - 10:18:26 | batch update started 
[SYS] 2024/10/04 - 10:18:26 | batch update finished 
[SYS] 2024/10/04 - 10:18:36 | batch update started 
[SYS] 2024/10/04 - 10:18:36 | batch update finished 
[SYS] 2024/10/04 - 10:18:46 | batch update started 
[SYS] 2024/10/04 - 10:18:46 | batch update finished 
[SYS] 2024/10/04 - 10:18:56 | batch update started 
[SYS] 2024/10/04 - 10:18:56 | batch update finished 
[SYS] 2024/10/04 - 10:19:06 | batch update started 
[SYS] 2024/10/04 - 10:19:06 | batch update finished 
[SYS] 2024/10/04 - 10:19:16 | batch update started 
[SYS] 2024/10/04 - 10:19:16 | batch update finished 
[SYS] 2024/10/04 - 10:19:26 | batch update started 
[SYS] 2024/10/04 - 10:19:26 | batch update finished 
[SYS] 2024/10/04 - 10:19:36 | batch update started 
[SYS] 2024/10/04 - 10:19:36 | batch update finished 
[SYS] 2024/10/04 - 10:19:46 | batch update started 
[SYS] 2024/10/04 - 10:19:46 | batch update finished 
[SYS] 2024/10/04 - 10:19:56 | batch update started 
[SYS] 2024/10/04 - 10:19:56 | batch update finished 
[SYS] 2024/10/04 - 10:20:06 | batch update started 
[SYS] 2024/10/04 - 10:20:06 | batch update finished 
[SYS] 2024/10/04 - 10:20:16 | batch update started 
[SYS] 2024/10/04 - 10:20:16 | batch update finished 
[SYS] 2024/10/04 - 10:20:26 | batch update started 
[SYS] 2024/10/04 - 10:20:26 | batch update finished 
[SYS] 2024/10/04 - 10:20:36 | batch update started 
[SYS] 2024/10/04 - 10:20:36 | batch update finished 
[SYS] 2024/10/04 - 10:20:46 | batch update started 
[SYS] 2024/10/04 - 10:20:46 | batch update finished 
[SYS] 2024/10/04 - 10:20:56 | batch update started 
