[SYS] 2024/10/05 - 02:09:48 | One API v0.6.6 started 
[SYS] 2024/10/05 - 03:46:24 | batch update finished 
[SYS] 2024/10/05 - 03:46:34 | batch update started 
[SYS] 2024/10/05 - 03:46:34 | batch update finished 
[SYS] 2024/10/05 - 03:46:44 | batch update started 
[SYS] 2024/10/05 - 03:46:44 | batch update finished 
[SYS] 2024/10/05 - 03:46:54 | batch update started 
[SYS] 2024/10/05 - 03:46:54 | batch update finished 
[SYS] 2024/10/05 - 03:47:04 | batch update started 
[SYS] 2024/10/05 - 03:47:04 | batch update finished 
[SYS] 2024/10/05 - 03:47:14 | batch update started 
[SYS] 2024/10/05 - 03:47:14 | batch update finished 
[SYS] 2024/10/05 - 03:47:24 | batch update started 
[SYS] 2024/10/05 - 03:47:24 | batch update finished 
[SYS] 2024/10/05 - 03:47:34 | batch update started 
[SYS] 2024/10/05 - 03:47:34 | batch update finished 
[SYS] 2024/10/05 - 03:47:44 | batch update started 
[SYS] 2024/10/05 - 03:47:44 | batch update finished 
[SYS] 2024/10/05 - 03:47:54 | batch update started 
[SYS] 2024/10/05 - 03:47:54 | batch update finished 
[SYS] 2024/10/05 - 03:48:04 | batch update started 
[SYS] 2024/10/05 - 03:48:04 | batch update finished 
[SYS] 2024/10/05 - 03:48:14 | batch update started 
[SYS] 2024/10/05 - 03:48:14 | batch update finished 
[SYS] 2024/10/05 - 03:48:24 | batch update started 
[SYS] 2024/10/05 - 03:48:24 | batch update finished 
[SYS] 2024/10/05 - 03:48:34 | batch update started 
[SYS] 2024/10/05 - 03:48:34 | batch update finished 
[SYS] 2024/10/05 - 03:48:44 | batch update started 
[SYS] 2024/10/05 - 03:48:44 | batch update finished 
[SYS] 2024/10/05 - 03:48:54 | batch update started 
[SYS] 2024/10/05 - 03:48:54 | batch update finished 
[SYS] 2024/10/05 - 03:49:04 | batch update started 
[SYS] 2024/10/05 - 03:49:04 | batch update finished 
[SYS] 2024/10/05 - 03:49:14 | batch update started 
[SYS] 2024/10/05 - 03:49:14 | batch update finished 
[SYS] 2024/10/05 - 03:49:24 | batch update started 
[SYS] 2024/10/05 - 03:49:24 | batch update finished 
[SYS] 2024/10/05 - 03:49:34 | batch update started 
[SYS] 2024/10/05 - 03:49:34 | batch update finished 
[SYS] 2024/10/05 - 03:49:44 | batch update started 
[SYS] 2024/10/05 - 03:49:44 | batch update finished 
[SYS] 2024/10/05 - 03:49:54 | batch update started 
[SYS] 2024/10/05 - 03:49:54 | batch update finished 
[SYS] 2024/10/05 - 03:50:04 | batch update started 
[SYS] 2024/10/05 - 03:50:04 | batch update finished 
[SYS] 2024/10/05 - 03:50:14 | batch update started 
[SYS] 2024/10/05 - 03:50:14 | batch update finished 
[SYS] 2024/10/05 - 03:50:24 | batch update started 
[SYS] 2024/10/05 - 03:50:24 | batch update finished 
[SYS] 2024/10/05 - 03:50:34 | batch update started 
[SYS] 2024/10/05 - 03:50:34 | batch update finished 
[SYS] 2024/10/05 - 03:50:42 | syncing options from database 
[SYS] 2024/10/05 - 03:50:42 | syncing channels from database 
[SYS] 2024/10/05 - 03:50:42 | channels synced from database 
[SYS] 2024/10/05 - 03:50:44 | batch update started 
[SYS] 2024/10/05 - 03:50:44 | batch update finished 
[SYS] 2024/10/05 - 03:50:54 | batch update started 
[SYS] 2024/10/05 - 03:50:54 | batch update finished 
[SYS] 2024/10/05 - 03:51:04 | batch update started 
[SYS] 2024/10/05 - 03:51:04 | batch update finished 
[SYS] 2024/10/05 - 03:51:14 | batch update started 
[SYS] 2024/10/05 - 03:51:14 | batch update finished 
[SYS] 2024/10/05 - 03:51:24 | batch update started 
[SYS] 2024/10/05 - 03:51:24 | batch update finished 
[SYS] 2024/10/05 - 03:51:34 | batch update started 
[SYS] 2024/10/05 - 03:51:34 | batch update finished 
[SYS] 2024/10/05 - 03:51:44 | batch update started 
[SYS] 2024/10/05 - 03:51:44 | batch update finished 
[SYS] 2024/10/05 - 03:51:54 | batch update started 
[SYS] 2024/10/05 - 03:51:54 | batch update finished 
[SYS] 2024/10/05 - 03:52:04 | batch update started 
[SYS] 2024/10/05 - 03:52:04 | batch update finished 
[SYS] 2024/10/05 - 03:52:14 | batch update started 
[SYS] 2024/10/05 - 03:52:14 | batch update finished 
[SYS] 2024/10/05 - 03:52:24 | batch update started 
[SYS] 2024/10/05 - 03:52:24 | batch update finished 
[SYS] 2024/10/05 - 03:52:34 | batch update started 
[SYS] 2024/10/05 - 03:52:34 | batch update finished 
[SYS] 2024/10/05 - 03:52:44 | batch update started 
[SYS] 2024/10/05 - 03:52:44 | batch update finished 
[SYS] 2024/10/05 - 03:52:54 | batch update started 
[SYS] 2024/10/05 - 03:52:54 | batch update finished 
[SYS] 2024/10/05 - 03:53:04 | batch update started 
[SYS] 2024/10/05 - 03:53:04 | batch update finished 
[SYS] 2024/10/05 - 03:53:14 | batch update started 
[SYS] 2024/10/05 - 03:53:14 | batch update finished 
[SYS] 2024/10/05 - 03:53:24 | batch update started 
[SYS] 2024/10/05 - 03:53:24 | batch update finished 
[SYS] 2024/10/05 - 03:53:34 | batch update started 
[SYS] 2024/10/05 - 03:53:34 | batch update finished 
[SYS] 2024/10/05 - 03:53:44 | batch update started 
[SYS] 2024/10/05 - 03:53:44 | batch update finished 
[SYS] 2024/10/05 - 03:53:54 | batch update started 
[SYS] 2024/10/05 - 03:53:54 | batch update finished 
[SYS] 2024/10/05 - 03:54:04 | batch update started 
[SYS] 2024/10/05 - 03:54:04 | batch update finished 
[SYS] 2024/10/05 - 03:54:14 | batch update started 
[SYS] 2024/10/05 - 03:54:14 | batch update finished 
[SYS] 2024/10/05 - 03:54:24 | batch update started 
[SYS] 2024/10/05 - 03:54:24 | batch update finished 
[SYS] 2024/10/05 - 03:54:34 | batch update started 
[SYS] 2024/10/05 - 03:54:34 | batch update finished 
[SYS] 2024/10/05 - 03:54:44 | batch update started 
[SYS] 2024/10/05 - 03:54:44 | batch update finished 
[SYS] 2024/10/05 - 03:54:54 | batch update started 
[SYS] 2024/10/05 - 03:54:54 | batch update finished 
[SYS] 2024/10/05 - 03:55:04 | batch update started 
[SYS] 2024/10/05 - 03:55:04 | batch update finished 
[SYS] 2024/10/05 - 03:55:15 | batch update started 
[SYS] 2024/10/05 - 03:55:15 | batch update finished 
[SYS] 2024/10/05 - 03:55:25 | batch update started 
[SYS] 2024/10/05 - 03:55:25 | batch update finished 
[SYS] 2024/10/05 - 03:55:35 | batch update started 
[SYS] 2024/10/05 - 03:55:35 | batch update finished 
[SYS] 2024/10/05 - 03:55:45 | batch update started 
[SYS] 2024/10/05 - 03:55:45 | batch update finished 
[SYS] 2024/10/05 - 03:55:55 | batch update started 
[SYS] 2024/10/05 - 03:55:55 | batch update finished 
[SYS] 2024/10/05 - 03:56:05 | batch update started 
[SYS] 2024/10/05 - 03:56:05 | batch update finished 
[SYS] 2024/10/05 - 03:56:15 | batch update started 
[SYS] 2024/10/05 - 03:56:15 | batch update finished 
[SYS] 2024/10/05 - 03:56:25 | batch update started 
[SYS] 2024/10/05 - 03:56:25 | batch update finished 
[SYS] 2024/10/05 - 03:56:35 | batch update started 
[SYS] 2024/10/05 - 03:56:35 | batch update finished 
[SYS] 2024/10/05 - 03:56:45 | batch update started 
[SYS] 2024/10/05 - 03:56:45 | batch update finished 
[SYS] 2024/10/05 - 03:56:55 | batch update started 
[SYS] 2024/10/05 - 03:56:55 | batch update finished 
[SYS] 2024/10/05 - 03:57:05 | batch update started 
[SYS] 2024/10/05 - 03:57:05 | batch update finished 
[SYS] 2024/10/05 - 03:57:15 | batch update started 
[SYS] 2024/10/05 - 03:57:15 | batch update finished 
[SYS] 2024/10/05 - 03:57:25 | batch update started 
[SYS] 2024/10/05 - 03:57:25 | batch update finished 
[SYS] 2024/10/05 - 03:57:35 | batch update started 
[SYS] 2024/10/05 - 03:57:35 | batch update finished 
[SYS] 2024/10/05 - 03:57:45 | batch update started 
[SYS] 2024/10/05 - 03:57:45 | batch update finished 
[SYS] 2024/10/05 - 03:57:55 | batch update started 
[SYS] 2024/10/05 - 03:57:55 | batch update finished 
[SYS] 2024/10/05 - 03:58:05 | batch update started 
[SYS] 2024/10/05 - 03:58:05 | batch update finished 
[SYS] 2024/10/05 - 03:58:15 | batch update started 
[SYS] 2024/10/05 - 03:58:15 | batch update finished 
[SYS] 2024/10/05 - 03:58:25 | batch update started 
[SYS] 2024/10/05 - 03:58:25 | batch update finished 
[SYS] 2024/10/05 - 03:58:35 | batch update started 
[SYS] 2024/10/05 - 03:58:35 | batch update finished 
[SYS] 2024/10/05 - 03:58:45 | batch update started 
[SYS] 2024/10/05 - 03:58:45 | batch update finished 
[SYS] 2024/10/05 - 03:58:55 | batch update started 
[SYS] 2024/10/05 - 03:58:55 | batch update finished 
[SYS] 2024/10/05 - 03:59:05 | batch update started 
[SYS] 2024/10/05 - 03:59:05 | batch update finished 
[SYS] 2024/10/05 - 03:59:15 | batch update started 
[SYS] 2024/10/05 - 03:59:15 | batch update finished 
[SYS] 2024/10/05 - 03:59:25 | batch update started 
[SYS] 2024/10/05 - 03:59:25 | batch update finished 
[SYS] 2024/10/05 - 03:59:35 | batch update started 
[SYS] 2024/10/05 - 03:59:35 | batch update finished 
[SYS] 2024/10/05 - 03:59:45 | batch update started 
[SYS] 2024/10/05 - 03:59:45 | batch update finished 
[SYS] 2024/10/05 - 03:59:55 | batch update started 
[SYS] 2024/10/05 - 03:59:55 | batch update finished 
[SYS] 2024/10/05 - 04:00:05 | batch update started 
[SYS] 2024/10/05 - 04:00:05 | batch update finished 
[SYS] 2024/10/05 - 04:00:15 | batch update started 
[SYS] 2024/10/05 - 04:00:15 | batch update finished 
[SYS] 2024/10/05 - 04:00:25 | batch update started 
[SYS] 2024/10/05 - 04:00:25 | batch update finished 
[SYS] 2024/10/05 - 04:00:35 | batch update started 
[SYS] 2024/10/05 - 04:00:35 | batch update finished 
[SYS] 2024/10/05 - 04:00:42 | syncing options from database 
[SYS] 2024/10/05 - 04:00:42 | syncing channels from database 
[SYS] 2024/10/05 - 04:00:42 | channels synced from database 
[SYS] 2024/10/05 - 04:00:45 | batch update started 
[SYS] 2024/10/05 - 04:00:45 | batch update finished 
[SYS] 2024/10/05 - 04:00:55 | batch update started 
[SYS] 2024/10/05 - 04:00:55 | batch update finished 
[SYS] 2024/10/05 - 04:01:05 | batch update started 
[SYS] 2024/10/05 - 04:01:05 | batch update finished 
[SYS] 2024/10/05 - 04:01:15 | batch update started 
[SYS] 2024/10/05 - 04:01:15 | batch update finished 
[SYS] 2024/10/05 - 04:01:25 | batch update started 
[SYS] 2024/10/05 - 04:01:25 | batch update finished 
[SYS] 2024/10/05 - 04:01:35 | batch update started 
[SYS] 2024/10/05 - 04:01:35 | batch update finished 
[SYS] 2024/10/05 - 04:01:45 | batch update started 
[SYS] 2024/10/05 - 04:01:45 | batch update finished 
[SYS] 2024/10/05 - 04:01:55 | batch update started 
[SYS] 2024/10/05 - 04:01:55 | batch update finished 
[SYS] 2024/10/05 - 04:02:05 | batch update started 
[SYS] 2024/10/05 - 04:02:05 | batch update finished 
[SYS] 2024/10/05 - 04:02:15 | batch update started 
[SYS] 2024/10/05 - 04:02:15 | batch update finished 
[SYS] 2024/10/05 - 04:02:25 | batch update started 
[SYS] 2024/10/05 - 04:02:25 | batch update finished 
[SYS] 2024/10/05 - 04:02:35 | batch update started 
[SYS] 2024/10/05 - 04:02:35 | batch update finished 
[SYS] 2024/10/05 - 04:02:45 | batch update started 
[SYS] 2024/10/05 - 04:02:45 | batch update finished 
[SYS] 2024/10/05 - 04:02:55 | batch update started 
[SYS] 2024/10/05 - 04:02:55 | batch update finished 
[SYS] 2024/10/05 - 04:03:05 | batch update started 
[SYS] 2024/10/05 - 04:03:05 | batch update finished 
[SYS] 2024/10/05 - 04:03:15 | batch update started 
[SYS] 2024/10/05 - 04:03:15 | batch update finished 
[SYS] 2024/10/05 - 04:03:25 | batch update started 
[SYS] 2024/10/05 - 04:03:25 | batch update finished 
[SYS] 2024/10/05 - 04:03:35 | batch update started 
[SYS] 2024/10/05 - 04:03:35 | batch update finished 
[SYS] 2024/10/05 - 04:03:45 | batch update started 
[SYS] 2024/10/05 - 04:03:45 | batch update finished 
[SYS] 2024/10/05 - 04:03:55 | batch update started 
[SYS] 2024/10/05 - 04:03:55 | batch update finished 
[SYS] 2024/10/05 - 04:04:05 | batch update started 
[SYS] 2024/10/05 - 04:04:05 | batch update finished 
[SYS] 2024/10/05 - 04:04:15 | batch update started 
[SYS] 2024/10/05 - 04:04:15 | batch update finished 
[SYS] 2024/10/05 - 04:04:25 | batch update started 
[SYS] 2024/10/05 - 04:04:25 | batch update finished 
[SYS] 2024/10/05 - 04:04:35 | batch update started 
[SYS] 2024/10/05 - 04:04:35 | batch update finished 
[SYS] 2024/10/05 - 04:04:45 | batch update started 
[SYS] 2024/10/05 - 04:04:45 | batch update finished 
[SYS] 2024/10/05 - 04:04:55 | batch update started 
[SYS] 2024/10/05 - 04:04:55 | batch update finished 
[SYS] 2024/10/05 - 04:05:05 | batch update started 
[SYS] 2024/10/05 - 04:05:05 | batch update finished 
[SYS] 2024/10/05 - 04:05:15 | batch update started 
[SYS] 2024/10/05 - 04:05:15 | batch update finished 
[SYS] 2024/10/05 - 04:05:25 | batch update started 
[SYS] 2024/10/05 - 04:05:25 | batch update finished 
[SYS] 2024/10/05 - 04:05:35 | batch update started 
[SYS] 2024/10/05 - 04:05:35 | batch update finished 
[SYS] 2024/10/05 - 04:05:45 | batch update started 
[SYS] 2024/10/05 - 04:05:45 | batch update finished 
[SYS] 2024/10/05 - 04:05:55 | batch update started 
[SYS] 2024/10/05 - 04:05:55 | batch update finished 
[SYS] 2024/10/05 - 04:06:05 | batch update started 
[SYS] 2024/10/05 - 04:06:05 | batch update finished 
[SYS] 2024/10/05 - 04:06:15 | batch update started 
[SYS] 2024/10/05 - 04:06:15 | batch update finished 
[SYS] 2024/10/05 - 04:06:25 | batch update started 
[SYS] 2024/10/05 - 04:06:25 | batch update finished 
[SYS] 2024/10/05 - 04:06:35 | batch update started 
[SYS] 2024/10/05 - 04:06:35 | batch update finished 
[SYS] 2024/10/05 - 04:06:45 | batch update started 
[SYS] 2024/10/05 - 04:06:45 | batch update finished 
[SYS] 2024/10/05 - 04:06:55 | batch update started 
[SYS] 2024/10/05 - 04:06:55 | batch update finished 
[SYS] 2024/10/05 - 04:07:05 | batch update started 
[SYS] 2024/10/05 - 04:07:05 | batch update finished 
[SYS] 2024/10/05 - 04:07:15 | batch update started 
[SYS] 2024/10/05 - 04:07:15 | batch update finished 
[SYS] 2024/10/05 - 04:07:25 | batch update started 
[SYS] 2024/10/05 - 04:07:25 | batch update finished 
[SYS] 2024/10/05 - 04:07:35 | batch update started 
[SYS] 2024/10/05 - 04:07:35 | batch update finished 
[SYS] 2024/10/05 - 04:07:45 | batch update started 
[SYS] 2024/10/05 - 04:07:45 | batch update finished 
[SYS] 2024/10/05 - 04:07:55 | batch update started 
[SYS] 2024/10/05 - 04:07:55 | batch update finished 
[SYS] 2024/10/05 - 04:08:05 | batch update started 
[SYS] 2024/10/05 - 04:08:05 | batch update finished 
[SYS] 2024/10/05 - 04:08:15 | batch update started 
[SYS] 2024/10/05 - 04:08:15 | batch update finished 
[SYS] 2024/10/05 - 04:08:25 | batch update started 
[SYS] 2024/10/05 - 04:08:25 | batch update finished 
[SYS] 2024/10/05 - 04:08:35 | batch update started 
[SYS] 2024/10/05 - 04:08:35 | batch update finished 
[SYS] 2024/10/05 - 04:08:45 | batch update started 
[SYS] 2024/10/05 - 04:08:45 | batch update finished 
[SYS] 2024/10/05 - 04:08:55 | batch update started 
[SYS] 2024/10/05 - 04:08:55 | batch update finished 
[SYS] 2024/10/05 - 04:09:05 | batch update started 
[SYS] 2024/10/05 - 04:09:05 | batch update finished 
[SYS] 2024/10/05 - 04:09:15 | batch update started 
[SYS] 2024/10/05 - 04:09:15 | batch update finished 
[SYS] 2024/10/05 - 04:09:25 | batch update started 
[SYS] 2024/10/05 - 04:09:25 | batch update finished 
[SYS] 2024/10/05 - 04:09:35 | batch update started 
[SYS] 2024/10/05 - 04:09:35 | batch update finished 
[SYS] 2024/10/05 - 04:09:45 | batch update started 
[SYS] 2024/10/05 - 04:09:45 | batch update finished 
[SYS] 2024/10/05 - 04:09:55 | batch update started 
[SYS] 2024/10/05 - 04:09:55 | batch update finished 
[SYS] 2024/10/05 - 04:10:05 | batch update started 
[SYS] 2024/10/05 - 04:10:05 | batch update finished 
[SYS] 2024/10/05 - 04:10:15 | batch update started 
[SYS] 2024/10/05 - 04:10:15 | batch update finished 
[SYS] 2024/10/05 - 04:10:25 | batch update started 
[SYS] 2024/10/05 - 04:10:25 | batch update finished 
[SYS] 2024/10/05 - 04:10:35 | batch update started 
[SYS] 2024/10/05 - 04:10:35 | batch update finished 
[SYS] 2024/10/05 - 04:10:42 | syncing channels from database 
[SYS] 2024/10/05 - 04:10:42 | syncing options from database 
[SYS] 2024/10/05 - 04:10:42 | channels synced from database 
[SYS] 2024/10/05 - 04:10:45 | batch update started 
[SYS] 2024/10/05 - 04:10:45 | batch update finished 
[SYS] 2024/10/05 - 04:10:55 | batch update started 
[SYS] 2024/10/05 - 04:10:55 | batch update finished 
[SYS] 2024/10/05 - 04:11:05 | batch update started 
[SYS] 2024/10/05 - 04:11:05 | batch update finished 
[SYS] 2024/10/05 - 04:11:15 | batch update started 
[SYS] 2024/10/05 - 04:11:15 | batch update finished 
[SYS] 2024/10/05 - 04:11:25 | batch update started 
[SYS] 2024/10/05 - 04:11:25 | batch update finished 
[SYS] 2024/10/05 - 04:11:35 | batch update started 
[SYS] 2024/10/05 - 04:11:35 | batch update finished 
[SYS] 2024/10/05 - 04:11:45 | batch update started 
[SYS] 2024/10/05 - 04:11:45 | batch update finished 
[SYS] 2024/10/05 - 04:11:55 | batch update started 
[SYS] 2024/10/05 - 04:11:55 | batch update finished 
[SYS] 2024/10/05 - 04:12:05 | batch update started 
[SYS] 2024/10/05 - 04:12:05 | batch update finished 
[SYS] 2024/10/05 - 04:12:15 | batch update started 
[SYS] 2024/10/05 - 04:12:15 | batch update finished 
[SYS] 2024/10/05 - 04:12:25 | batch update started 
[SYS] 2024/10/05 - 04:12:25 | batch update finished 
[SYS] 2024/10/05 - 04:12:35 | batch update started 
[SYS] 2024/10/05 - 04:12:35 | batch update finished 
[SYS] 2024/10/05 - 04:12:45 | batch update started 
[SYS] 2024/10/05 - 04:12:45 | batch update finished 
[SYS] 2024/10/05 - 04:12:55 | batch update started 
[SYS] 2024/10/05 - 04:12:55 | batch update finished 
[SYS] 2024/10/05 - 04:13:05 | batch update started 
[SYS] 2024/10/05 - 04:13:05 | batch update finished 
[SYS] 2024/10/05 - 04:13:15 | batch update started 
[SYS] 2024/10/05 - 04:13:15 | batch update finished 
[SYS] 2024/10/05 - 04:13:25 | batch update started 
[SYS] 2024/10/05 - 04:13:25 | batch update finished 
[SYS] 2024/10/05 - 04:13:35 | batch update started 
[SYS] 2024/10/05 - 04:13:35 | batch update finished 
[SYS] 2024/10/05 - 04:13:45 | batch update started 
[SYS] 2024/10/05 - 04:13:45 | batch update finished 
[SYS] 2024/10/05 - 04:13:55 | batch update started 
[SYS] 2024/10/05 - 04:13:55 | batch update finished 
[SYS] 2024/10/05 - 04:14:05 | batch update started 
[SYS] 2024/10/05 - 04:14:05 | batch update finished 
[SYS] 2024/10/05 - 04:14:15 | batch update started 
[SYS] 2024/10/05 - 04:14:15 | batch update finished 
[SYS] 2024/10/05 - 04:14:25 | batch update started 
[SYS] 2024/10/05 - 04:14:25 | batch update finished 
[SYS] 2024/10/05 - 04:14:35 | batch update started 
[SYS] 2024/10/05 - 04:14:35 | batch update finished 
[SYS] 2024/10/05 - 04:14:45 | batch update started 
[SYS] 2024/10/05 - 04:14:45 | batch update finished 
[SYS] 2024/10/05 - 04:14:55 | batch update started 
[SYS] 2024/10/05 - 04:14:55 | batch update finished 
[SYS] 2024/10/05 - 04:15:05 | batch update started 
[SYS] 2024/10/05 - 04:15:05 | batch update finished 
[SYS] 2024/10/05 - 04:15:15 | batch update started 
[SYS] 2024/10/05 - 04:15:15 | batch update finished 
[SYS] 2024/10/05 - 04:15:25 | batch update started 
[SYS] 2024/10/05 - 04:15:25 | batch update finished 
[SYS] 2024/10/05 - 04:15:35 | batch update started 
[SYS] 2024/10/05 - 04:15:35 | batch update finished 
[SYS] 2024/10/05 - 04:15:45 | batch update started 
[SYS] 2024/10/05 - 04:15:45 | batch update finished 
[SYS] 2024/10/05 - 04:15:55 | batch update started 
[SYS] 2024/10/05 - 04:15:55 | batch update finished 
[SYS] 2024/10/05 - 04:16:05 | batch update started 
[SYS] 2024/10/05 - 04:16:05 | batch update finished 
[SYS] 2024/10/05 - 04:16:15 | batch update started 
[SYS] 2024/10/05 - 04:16:15 | batch update finished 
[SYS] 2024/10/05 - 04:16:25 | batch update started 
[SYS] 2024/10/05 - 04:16:25 | batch update finished 
[SYS] 2024/10/05 - 04:16:35 | batch update started 
[SYS] 2024/10/05 - 04:16:35 | batch update finished 
[SYS] 2024/10/05 - 04:16:45 | batch update started 
[SYS] 2024/10/05 - 04:16:45 | batch update finished 
[SYS] 2024/10/05 - 04:16:55 | batch update started 
[SYS] 2024/10/05 - 04:16:55 | batch update finished 
[SYS] 2024/10/05 - 04:17:05 | batch update started 
[SYS] 2024/10/05 - 04:17:05 | batch update finished 
[SYS] 2024/10/05 - 04:17:15 | batch update started 
[SYS] 2024/10/05 - 04:17:15 | batch update finished 
[SYS] 2024/10/05 - 04:17:25 | batch update started 
[SYS] 2024/10/05 - 04:17:25 | batch update finished 
[SYS] 2024/10/05 - 04:17:35 | batch update started 
[SYS] 2024/10/05 - 04:17:35 | batch update finished 
[SYS] 2024/10/05 - 04:17:45 | batch update started 
[SYS] 2024/10/05 - 04:17:45 | batch update finished 
[SYS] 2024/10/05 - 04:17:55 | batch update started 
[SYS] 2024/10/05 - 04:17:55 | batch update finished 
[SYS] 2024/10/05 - 04:18:05 | batch update started 
[SYS] 2024/10/05 - 04:18:05 | batch update finished 
[SYS] 2024/10/05 - 04:18:15 | batch update started 
[SYS] 2024/10/05 - 04:18:15 | batch update finished 
[SYS] 2024/10/05 - 04:18:26 | batch update started 
[SYS] 2024/10/05 - 04:18:26 | batch update finished 
[SYS] 2024/10/05 - 04:18:36 | batch update started 
[SYS] 2024/10/05 - 04:18:36 | batch update finished 
[SYS] 2024/10/05 - 04:18:46 | batch update started 
[SYS] 2024/10/05 - 04:18:46 | batch update finished 
[SYS] 2024/10/05 - 04:18:56 | batch update started 
[SYS] 2024/10/05 - 04:18:56 | batch update finished 
[SYS] 2024/10/05 - 04:19:06 | batch update started 
[SYS] 2024/10/05 - 04:19:06 | batch update finished 
[SYS] 2024/10/05 - 04:19:16 | batch update started 
[SYS] 2024/10/05 - 04:19:16 | batch update finished 
[SYS] 2024/10/05 - 04:19:26 | batch update started 
[SYS] 2024/10/05 - 04:19:26 | batch update finished 
[SYS] 2024/10/05 - 04:19:36 | batch update started 
[SYS] 2024/10/05 - 04:19:36 | batch update finished 
[SYS] 2024/10/05 - 04:19:46 | batch update started 
[SYS] 2024/10/05 - 04:19:46 | batch update finished 
[SYS] 2024/10/05 - 04:19:56 | batch update started 
[SYS] 2024/10/05 - 04:19:56 | batch update finished 
[SYS] 2024/10/05 - 04:20:06 | batch update started 
[SYS] 2024/10/05 - 04:20:06 | batch update finished 
[SYS] 2024/10/05 - 04:20:16 | batch update started 
[SYS] 2024/10/05 - 04:20:16 | batch update finished 
[SYS] 2024/10/05 - 04:20:26 | batch update started 
[SYS] 2024/10/05 - 04:20:26 | batch update finished 
[SYS] 2024/10/05 - 04:20:36 | batch update started 
[SYS] 2024/10/05 - 04:20:36 | batch update finished 
[SYS] 2024/10/05 - 04:20:42 | syncing channels from database 
[SYS] 2024/10/05 - 04:20:42 | syncing options from database 
[SYS] 2024/10/05 - 04:20:42 | channels synced from database 
[SYS] 2024/10/05 - 04:20:46 | batch update started 
[SYS] 2024/10/05 - 04:20:46 | batch update finished 
[SYS] 2024/10/05 - 04:20:56 | batch update started 
[SYS] 2024/10/05 - 04:20:56 | batch update finished 
[SYS] 2024/10/05 - 04:21:06 | batch update started 
[SYS] 2024/10/05 - 04:21:06 | batch update finished 
[SYS] 2024/10/05 - 04:21:16 | batch update started 
[SYS] 2024/10/05 - 04:21:16 | batch update finished 
[SYS] 2024/10/05 - 04:21:26 | batch update started 
[SYS] 2024/10/05 - 04:21:26 | batch update finished 
[SYS] 2024/10/05 - 04:21:36 | batch update started 
[SYS] 2024/10/05 - 04:21:36 | batch update finished 
[SYS] 2024/10/05 - 04:21:46 | batch update started 
[SYS] 2024/10/05 - 04:21:46 | batch update finished 
[SYS] 2024/10/05 - 04:21:56 | batch update started 
[SYS] 2024/10/05 - 04:21:56 | batch update finished 
[SYS] 2024/10/05 - 04:22:06 | batch update started 
[SYS] 2024/10/05 - 04:22:06 | batch update finished 
[SYS] 2024/10/05 - 04:22:16 | batch update started 
[SYS] 2024/10/05 - 04:22:16 | batch update finished 
[SYS] 2024/10/05 - 04:22:26 | batch update started 
[SYS] 2024/10/05 - 04:22:26 | batch update finished 
[SYS] 2024/10/05 - 04:22:36 | batch update started 
[SYS] 2024/10/05 - 04:22:36 | batch update finished 
[SYS] 2024/10/05 - 04:22:46 | batch update started 
[SYS] 2024/10/05 - 04:22:46 | batch update finished 
[SYS] 2024/10/05 - 04:22:56 | batch update started 
[SYS] 2024/10/05 - 04:22:56 | batch update finished 
[SYS] 2024/10/05 - 04:23:06 | batch update started 
[SYS] 2024/10/05 - 04:23:06 | batch update finished 
[SYS] 2024/10/05 - 04:23:16 | batch update started 
[SYS] 2024/10/05 - 04:23:16 | batch update finished 
[SYS] 2024/10/05 - 04:23:26 | batch update started 
[SYS] 2024/10/05 - 04:23:26 | batch update finished 
[SYS] 2024/10/05 - 04:23:36 | batch update started 
[SYS] 2024/10/05 - 04:23:36 | batch update finished 
[SYS] 2024/10/05 - 04:23:46 | batch update started 
[SYS] 2024/10/05 - 04:23:46 | batch update finished 
[SYS] 2024/10/05 - 04:23:56 | batch update started 
[SYS] 2024/10/05 - 04:23:56 | batch update finished 
[SYS] 2024/10/05 - 04:24:06 | batch update started 
[SYS] 2024/10/05 - 04:24:06 | batch update finished 
[SYS] 2024/10/05 - 04:24:16 | batch update started 
[SYS] 2024/10/05 - 04:24:16 | batch update finished 
[SYS] 2024/10/05 - 04:24:26 | batch update started 
[SYS] 2024/10/05 - 04:24:26 | batch update finished 
[SYS] 2024/10/05 - 04:24:36 | batch update started 
[SYS] 2024/10/05 - 04:24:36 | batch update finished 
[SYS] 2024/10/05 - 04:24:46 | batch update started 
[SYS] 2024/10/05 - 04:24:46 | batch update finished 
[SYS] 2024/10/05 - 04:24:56 | batch update started 
[SYS] 2024/10/05 - 04:24:56 | batch update finished 
[SYS] 2024/10/05 - 04:25:06 | batch update started 
[SYS] 2024/10/05 - 04:25:06 | batch update finished 
[SYS] 2024/10/05 - 04:25:16 | batch update started 
[SYS] 2024/10/05 - 04:25:16 | batch update finished 
[SYS] 2024/10/05 - 04:25:26 | batch update started 
[SYS] 2024/10/05 - 04:25:26 | batch update finished 
[SYS] 2024/10/05 - 04:25:36 | batch update started 
[SYS] 2024/10/05 - 04:25:36 | batch update finished 
[SYS] 2024/10/05 - 04:25:46 | batch update started 
[SYS] 2024/10/05 - 04:25:46 | batch update finished 
[SYS] 2024/10/05 - 04:25:56 | batch update started 
[SYS] 2024/10/05 - 04:25:56 | batch update finished 
[SYS] 2024/10/05 - 04:26:06 | batch update started 
[SYS] 2024/10/05 - 04:26:06 | batch update finished 
