[SYS] 2024/10/22 - 01:40:09 | One API v0.6.6 started 
[SYS] 2024/10/22 - 03:39:23 | batch update started 
[SYS] 2024/10/22 - 03:39:23 | batch update finished 
[SYS] 2024/10/22 - 03:39:31 | syncing channels from database 
[SYS] 2024/10/22 - 03:39:31 | syncing options from database 
[SYS] 2024/10/22 - 03:39:31 | channels synced from database 
[SYS] 2024/10/22 - 03:39:33 | batch update started 
[SYS] 2024/10/22 - 03:39:33 | batch update finished 
[SYS] 2024/10/22 - 03:39:43 | batch update started 
[SYS] 2024/10/22 - 03:39:43 | batch update finished 
[SYS] 2024/10/22 - 03:39:53 | batch update started 
[SYS] 2024/10/22 - 03:39:53 | batch update finished 
[SYS] 2024/10/22 - 03:40:03 | batch update started 
[SYS] 2024/10/22 - 03:40:03 | batch update finished 
[SYS] 2024/10/22 - 03:40:13 | batch update started 
[SYS] 2024/10/22 - 03:40:13 | batch update finished 
[SYS] 2024/10/22 - 03:40:23 | batch update started 
[SYS] 2024/10/22 - 03:40:23 | batch update finished 
[SYS] 2024/10/22 - 03:40:33 | batch update started 
[SYS] 2024/10/22 - 03:40:33 | batch update finished 
[SYS] 2024/10/22 - 03:40:43 | batch update started 
[SYS] 2024/10/22 - 03:40:43 | batch update finished 
[SYS] 2024/10/22 - 03:40:53 | batch update started 
[SYS] 2024/10/22 - 03:40:53 | batch update finished 
[SYS] 2024/10/22 - 03:41:03 | batch update started 
[SYS] 2024/10/22 - 03:41:03 | batch update finished 
[SYS] 2024/10/22 - 03:41:13 | batch update started 
[SYS] 2024/10/22 - 03:41:13 | batch update finished 
[SYS] 2024/10/22 - 03:41:23 | batch update started 
[SYS] 2024/10/22 - 03:41:23 | batch update finished 
[SYS] 2024/10/22 - 03:41:33 | batch update started 
[SYS] 2024/10/22 - 03:41:33 | batch update finished 
[SYS] 2024/10/22 - 03:41:43 | batch update started 
[SYS] 2024/10/22 - 03:41:43 | batch update finished 
[SYS] 2024/10/22 - 03:41:53 | batch update started 
[SYS] 2024/10/22 - 03:41:53 | batch update finished 
[SYS] 2024/10/22 - 03:42:04 | batch update started 
[SYS] 2024/10/22 - 03:42:04 | batch update finished 
[SYS] 2024/10/22 - 03:42:14 | batch update started 
[SYS] 2024/10/22 - 03:42:14 | batch update finished 
[SYS] 2024/10/22 - 03:42:24 | batch update started 
[SYS] 2024/10/22 - 03:42:24 | batch update finished 
[SYS] 2024/10/22 - 03:42:34 | batch update started 
[SYS] 2024/10/22 - 03:42:34 | batch update finished 
[SYS] 2024/10/22 - 03:42:44 | batch update started 
[SYS] 2024/10/22 - 03:42:44 | batch update finished 
[SYS] 2024/10/22 - 03:42:54 | batch update started 
[SYS] 2024/10/22 - 03:42:54 | batch update finished 
[SYS] 2024/10/22 - 03:43:04 | batch update started 
[SYS] 2024/10/22 - 03:43:04 | batch update finished 
[SYS] 2024/10/22 - 03:43:14 | batch update started 
[SYS] 2024/10/22 - 03:43:14 | batch update finished 
[SYS] 2024/10/22 - 03:43:24 | batch update started 
[SYS] 2024/10/22 - 03:43:24 | batch update finished 
[SYS] 2024/10/22 - 03:43:34 | batch update started 
[SYS] 2024/10/22 - 03:43:34 | batch update finished 
[SYS] 2024/10/22 - 03:43:44 | batch update started 
[SYS] 2024/10/22 - 03:43:44 | batch update finished 
[SYS] 2024/10/22 - 03:43:54 | batch update started 
[SYS] 2024/10/22 - 03:43:54 | batch update finished 
[SYS] 2024/10/22 - 03:44:04 | batch update started 
[SYS] 2024/10/22 - 03:44:04 | batch update finished 
[SYS] 2024/10/22 - 03:44:14 | batch update started 
[SYS] 2024/10/22 - 03:44:14 | batch update finished 
[SYS] 2024/10/22 - 03:44:24 | batch update started 
[SYS] 2024/10/22 - 03:44:24 | batch update finished 
[SYS] 2024/10/22 - 03:44:34 | batch update started 
[SYS] 2024/10/22 - 03:44:34 | batch update finished 
[SYS] 2024/10/22 - 03:44:44 | batch update started 
[SYS] 2024/10/22 - 03:44:44 | batch update finished 
[SYS] 2024/10/22 - 03:44:54 | batch update started 
[SYS] 2024/10/22 - 03:44:54 | batch update finished 
[SYS] 2024/10/22 - 03:45:04 | batch update started 
[SYS] 2024/10/22 - 03:45:04 | batch update finished 
[SYS] 2024/10/22 - 03:45:14 | batch update started 
[SYS] 2024/10/22 - 03:45:14 | batch update finished 
[SYS] 2024/10/22 - 03:45:24 | batch update started 
[SYS] 2024/10/22 - 03:45:24 | batch update finished 
[SYS] 2024/10/22 - 03:45:34 | batch update started 
[SYS] 2024/10/22 - 03:45:34 | batch update finished 
[SYS] 2024/10/22 - 03:45:44 | batch update started 
[SYS] 2024/10/22 - 03:45:44 | batch update finished 
[SYS] 2024/10/22 - 03:45:54 | batch update started 
[SYS] 2024/10/22 - 03:45:54 | batch update finished 
[SYS] 2024/10/22 - 03:46:04 | batch update started 
[SYS] 2024/10/22 - 03:46:04 | batch update finished 
[SYS] 2024/10/22 - 03:46:14 | batch update started 
[SYS] 2024/10/22 - 03:46:14 | batch update finished 
[SYS] 2024/10/22 - 03:46:24 | batch update started 
[SYS] 2024/10/22 - 03:46:24 | batch update finished 
[SYS] 2024/10/22 - 03:46:34 | batch update started 
[SYS] 2024/10/22 - 03:46:34 | batch update finished 
[SYS] 2024/10/22 - 03:46:44 | batch update started 
[SYS] 2024/10/22 - 03:46:44 | batch update finished 
[SYS] 2024/10/22 - 03:46:54 | batch update started 
[SYS] 2024/10/22 - 03:46:54 | batch update finished 
[SYS] 2024/10/22 - 03:47:04 | batch update started 
[SYS] 2024/10/22 - 03:47:04 | batch update finished 
[SYS] 2024/10/22 - 03:47:14 | batch update started 
[SYS] 2024/10/22 - 03:47:14 | batch update finished 
[SYS] 2024/10/22 - 03:47:24 | batch update started 
[SYS] 2024/10/22 - 03:47:24 | batch update finished 
[SYS] 2024/10/22 - 03:47:34 | batch update started 
[SYS] 2024/10/22 - 03:47:34 | batch update finished 
[SYS] 2024/10/22 - 03:47:44 | batch update started 
[SYS] 2024/10/22 - 03:47:44 | batch update finished 
[SYS] 2024/10/22 - 03:47:54 | batch update started 
[SYS] 2024/10/22 - 03:47:54 | batch update finished 
[SYS] 2024/10/22 - 03:48:04 | batch update started 
[SYS] 2024/10/22 - 03:48:04 | batch update finished 
[SYS] 2024/10/22 - 03:48:14 | batch update started 
[SYS] 2024/10/22 - 03:48:14 | batch update finished 
[SYS] 2024/10/22 - 03:48:24 | batch update started 
[SYS] 2024/10/22 - 03:48:24 | batch update finished 
[SYS] 2024/10/22 - 03:48:34 | batch update started 
[SYS] 2024/10/22 - 03:48:34 | batch update finished 
[SYS] 2024/10/22 - 03:48:44 | batch update started 
[SYS] 2024/10/22 - 03:48:44 | batch update finished 
[SYS] 2024/10/22 - 03:48:54 | batch update started 
[SYS] 2024/10/22 - 03:48:54 | batch update finished 
[SYS] 2024/10/22 - 03:49:04 | batch update started 
[SYS] 2024/10/22 - 03:49:04 | batch update finished 
[SYS] 2024/10/22 - 03:49:14 | batch update started 
[SYS] 2024/10/22 - 03:49:14 | batch update finished 
[SYS] 2024/10/22 - 03:49:24 | batch update started 
[SYS] 2024/10/22 - 03:49:24 | batch update finished 
[SYS] 2024/10/22 - 03:49:31 | syncing channels from database 
[SYS] 2024/10/22 - 03:49:31 | syncing options from database 
[SYS] 2024/10/22 - 03:49:31 | channels synced from database 
[SYS] 2024/10/22 - 03:49:34 | batch update started 
[SYS] 2024/10/22 - 03:49:34 | batch update finished 
[SYS] 2024/10/22 - 03:49:44 | batch update started 
[SYS] 2024/10/22 - 03:49:44 | batch update finished 
[SYS] 2024/10/22 - 03:49:54 | batch update started 
[SYS] 2024/10/22 - 03:49:54 | batch update finished 
[SYS] 2024/10/22 - 03:50:04 | batch update started 
[SYS] 2024/10/22 - 03:50:04 | batch update finished 
[SYS] 2024/10/22 - 03:50:14 | batch update started 
[SYS] 2024/10/22 - 03:50:14 | batch update finished 
[SYS] 2024/10/22 - 03:50:24 | batch update started 
[SYS] 2024/10/22 - 03:50:24 | batch update finished 
[SYS] 2024/10/22 - 03:50:34 | batch update started 
[SYS] 2024/10/22 - 03:50:34 | batch update finished 
[SYS] 2024/10/22 - 03:50:44 | batch update started 
[SYS] 2024/10/22 - 03:50:44 | batch update finished 
[SYS] 2024/10/22 - 03:50:54 | batch update started 
[SYS] 2024/10/22 - 03:50:54 | batch update finished 
[SYS] 2024/10/22 - 03:51:04 | batch update started 
[SYS] 2024/10/22 - 03:51:04 | batch update finished 
[SYS] 2024/10/22 - 03:51:14 | batch update started 
[SYS] 2024/10/22 - 03:51:14 | batch update finished 
[SYS] 2024/10/22 - 03:51:24 | batch update started 
[SYS] 2024/10/22 - 03:51:24 | batch update finished 
[SYS] 2024/10/22 - 03:51:34 | batch update started 
[SYS] 2024/10/22 - 03:51:34 | batch update finished 
[SYS] 2024/10/22 - 03:51:44 | batch update started 
[SYS] 2024/10/22 - 03:51:44 | batch update finished 
[SYS] 2024/10/22 - 03:51:54 | batch update started 
[SYS] 2024/10/22 - 03:51:54 | batch update finished 
[SYS] 2024/10/22 - 03:52:04 | batch update started 
[SYS] 2024/10/22 - 03:52:04 | batch update finished 
[SYS] 2024/10/22 - 03:52:14 | batch update started 
[SYS] 2024/10/22 - 03:52:14 | batch update finished 
[SYS] 2024/10/22 - 03:52:24 | batch update started 
[SYS] 2024/10/22 - 03:52:24 | batch update finished 
[SYS] 2024/10/22 - 03:52:34 | batch update started 
[SYS] 2024/10/22 - 03:52:34 | batch update finished 
[SYS] 2024/10/22 - 03:52:44 | batch update started 
[SYS] 2024/10/22 - 03:52:44 | batch update finished 
[SYS] 2024/10/22 - 03:52:54 | batch update started 
[SYS] 2024/10/22 - 03:52:54 | batch update finished 
[SYS] 2024/10/22 - 03:53:04 | batch update started 
[SYS] 2024/10/22 - 03:53:04 | batch update finished 
[SYS] 2024/10/22 - 03:53:14 | batch update started 
[SYS] 2024/10/22 - 03:53:14 | batch update finished 
[SYS] 2024/10/22 - 03:53:24 | batch update started 
[SYS] 2024/10/22 - 03:53:24 | batch update finished 
[SYS] 2024/10/22 - 03:53:34 | batch update started 
[SYS] 2024/10/22 - 03:53:34 | batch update finished 
[SYS] 2024/10/22 - 03:53:44 | batch update started 
[SYS] 2024/10/22 - 03:53:44 | batch update finished 
[SYS] 2024/10/22 - 03:53:54 | batch update started 
[SYS] 2024/10/22 - 03:53:54 | batch update finished 
[SYS] 2024/10/22 - 03:54:04 | batch update started 
[SYS] 2024/10/22 - 03:54:04 | batch update finished 
[SYS] 2024/10/22 - 03:54:14 | batch update started 
[SYS] 2024/10/22 - 03:54:14 | batch update finished 
[SYS] 2024/10/22 - 03:54:24 | batch update started 
[SYS] 2024/10/22 - 03:54:24 | batch update finished 
[SYS] 2024/10/22 - 03:54:34 | batch update started 
[SYS] 2024/10/22 - 03:54:34 | batch update finished 
[SYS] 2024/10/22 - 03:54:44 | batch update started 
[SYS] 2024/10/22 - 03:54:44 | batch update finished 
[SYS] 2024/10/22 - 03:54:54 | batch update started 
[SYS] 2024/10/22 - 03:54:54 | batch update finished 
[SYS] 2024/10/22 - 03:55:04 | batch update started 
[SYS] 2024/10/22 - 03:55:04 | batch update finished 
[SYS] 2024/10/22 - 03:55:14 | batch update started 
[SYS] 2024/10/22 - 03:55:14 | batch update finished 
[SYS] 2024/10/22 - 03:55:24 | batch update started 
[SYS] 2024/10/22 - 03:55:24 | batch update finished 
[SYS] 2024/10/22 - 03:55:34 | batch update started 
[SYS] 2024/10/22 - 03:55:34 | batch update finished 
[SYS] 2024/10/22 - 03:55:44 | batch update started 
[SYS] 2024/10/22 - 03:55:44 | batch update finished 
[SYS] 2024/10/22 - 03:55:54 | batch update started 
[SYS] 2024/10/22 - 03:55:54 | batch update finished 
[SYS] 2024/10/22 - 03:56:04 | batch update started 
[SYS] 2024/10/22 - 03:56:04 | batch update finished 
[SYS] 2024/10/22 - 03:56:14 | batch update started 
[SYS] 2024/10/22 - 03:56:14 | batch update finished 
[SYS] 2024/10/22 - 03:56:24 | batch update started 
[SYS] 2024/10/22 - 03:56:24 | batch update finished 
[SYS] 2024/10/22 - 03:56:34 | batch update started 
[SYS] 2024/10/22 - 03:56:34 | batch update finished 
[SYS] 2024/10/22 - 03:56:44 | batch update started 
[SYS] 2024/10/22 - 03:56:44 | batch update finished 
[SYS] 2024/10/22 - 03:56:54 | batch update started 
[SYS] 2024/10/22 - 03:56:54 | batch update finished 
[SYS] 2024/10/22 - 03:57:04 | batch update started 
[SYS] 2024/10/22 - 03:57:04 | batch update finished 
[SYS] 2024/10/22 - 03:57:14 | batch update started 
[SYS] 2024/10/22 - 03:57:14 | batch update finished 
[SYS] 2024/10/22 - 03:57:24 | batch update started 
[SYS] 2024/10/22 - 03:57:24 | batch update finished 
[SYS] 2024/10/22 - 03:57:34 | batch update started 
[SYS] 2024/10/22 - 03:57:34 | batch update finished 
[SYS] 2024/10/22 - 03:57:44 | batch update started 
[SYS] 2024/10/22 - 03:57:44 | batch update finished 
[SYS] 2024/10/22 - 03:57:54 | batch update started 
[SYS] 2024/10/22 - 03:57:54 | batch update finished 
[SYS] 2024/10/22 - 03:58:04 | batch update started 
[SYS] 2024/10/22 - 03:58:04 | batch update finished 
[SYS] 2024/10/22 - 03:58:14 | batch update started 
[SYS] 2024/10/22 - 03:58:14 | batch update finished 
[SYS] 2024/10/22 - 03:58:24 | batch update started 
[SYS] 2024/10/22 - 03:58:24 | batch update finished 
[SYS] 2024/10/22 - 03:58:34 | batch update started 
[SYS] 2024/10/22 - 03:58:34 | batch update finished 
[SYS] 2024/10/22 - 03:58:44 | batch update started 
[SYS] 2024/10/22 - 03:58:44 | batch update finished 
[SYS] 2024/10/22 - 03:58:54 | batch update started 
[SYS] 2024/10/22 - 03:58:54 | batch update finished 
[SYS] 2024/10/22 - 03:59:04 | batch update started 
[SYS] 2024/10/22 - 03:59:04 | batch update finished 
[SYS] 2024/10/22 - 03:59:14 | batch update started 
[SYS] 2024/10/22 - 03:59:14 | batch update finished 
[SYS] 2024/10/22 - 03:59:24 | batch update started 
[SYS] 2024/10/22 - 03:59:24 | batch update finished 
[SYS] 2024/10/22 - 03:59:31 | syncing options from database 
[SYS] 2024/10/22 - 03:59:31 | syncing channels from database 
[SYS] 2024/10/22 - 03:59:31 | channels synced from database 
[SYS] 2024/10/22 - 03:59:34 | batch update started 
[SYS] 2024/10/22 - 03:59:34 | batch update finished 
[SYS] 2024/10/22 - 03:59:44 | batch update started 
[SYS] 2024/10/22 - 03:59:44 | batch update finished 
[SYS] 2024/10/22 - 03:59:54 | batch update started 
[SYS] 2024/10/22 - 03:59:54 | batch update finished 
[SYS] 2024/10/22 - 04:00:04 | batch update started 
[SYS] 2024/10/22 - 04:00:04 | batch update finished 
[SYS] 2024/10/22 - 04:00:14 | batch update started 
[SYS] 2024/10/22 - 04:00:14 | batch update finished 
[SYS] 2024/10/22 - 04:00:24 | batch update started 
[SYS] 2024/10/22 - 04:00:24 | batch update finished 
[SYS] 2024/10/22 - 04:00:34 | batch update started 
[SYS] 2024/10/22 - 04:00:34 | batch update finished 
[SYS] 2024/10/22 - 04:00:44 | batch update started 
[SYS] 2024/10/22 - 04:00:44 | batch update finished 
[SYS] 2024/10/22 - 04:00:54 | batch update started 
[SYS] 2024/10/22 - 04:00:54 | batch update finished 
[SYS] 2024/10/22 - 04:01:04 | batch update started 
[SYS] 2024/10/22 - 04:01:04 | batch update finished 
[SYS] 2024/10/22 - 04:01:14 | batch update started 
[SYS] 2024/10/22 - 04:01:14 | batch update finished 
[SYS] 2024/10/22 - 04:01:24 | batch update started 
[SYS] 2024/10/22 - 04:01:24 | batch update finished 
[SYS] 2024/10/22 - 04:01:34 | batch update started 
[SYS] 2024/10/22 - 04:01:34 | batch update finished 
[SYS] 2024/10/22 - 04:01:44 | batch update started 
[SYS] 2024/10/22 - 04:01:44 | batch update finished 
[SYS] 2024/10/22 - 04:01:54 | batch update started 
[SYS] 2024/10/22 - 04:01:54 | batch update finished 
[SYS] 2024/10/22 - 04:02:04 | batch update started 
[SYS] 2024/10/22 - 04:02:04 | batch update finished 
[SYS] 2024/10/22 - 04:02:14 | batch update started 
[SYS] 2024/10/22 - 04:02:14 | batch update finished 
[SYS] 2024/10/22 - 04:02:24 | batch update started 
[SYS] 2024/10/22 - 04:02:24 | batch update finished 
[SYS] 2024/10/22 - 04:02:34 | batch update started 
[SYS] 2024/10/22 - 04:02:34 | batch update finished 
[SYS] 2024/10/22 - 04:02:44 | batch update started 
[SYS] 2024/10/22 - 04:02:44 | batch update finished 
[SYS] 2024/10/22 - 04:02:54 | batch update started 
[SYS] 2024/10/22 - 04:02:54 | batch update finished 
[SYS] 2024/10/22 - 04:03:04 | batch update started 
[SYS] 2024/10/22 - 04:03:04 | batch update finished 
[SYS] 2024/10/22 - 04:03:14 | batch update started 
[SYS] 2024/10/22 - 04:03:14 | batch update finished 
[SYS] 2024/10/22 - 04:03:24 | batch update started 
[SYS] 2024/10/22 - 04:03:24 | batch update finished 
[SYS] 2024/10/22 - 04:03:34 | batch update started 
[SYS] 2024/10/22 - 04:03:34 | batch update finished 
[SYS] 2024/10/22 - 04:03:44 | batch update started 
[SYS] 2024/10/22 - 04:03:44 | batch update finished 
[SYS] 2024/10/22 - 04:03:54 | batch update started 
[SYS] 2024/10/22 - 04:03:54 | batch update finished 
[SYS] 2024/10/22 - 04:04:04 | batch update started 
[SYS] 2024/10/22 - 04:04:04 | batch update finished 
[SYS] 2024/10/22 - 04:04:14 | batch update started 
[SYS] 2024/10/22 - 04:04:14 | batch update finished 
[SYS] 2024/10/22 - 04:04:24 | batch update started 
[SYS] 2024/10/22 - 04:04:24 | batch update finished 
[SYS] 2024/10/22 - 04:04:34 | batch update started 
[SYS] 2024/10/22 - 04:04:34 | batch update finished 
[SYS] 2024/10/22 - 04:04:44 | batch update started 
[SYS] 2024/10/22 - 04:04:44 | batch update finished 
[SYS] 2024/10/22 - 04:04:54 | batch update started 
[SYS] 2024/10/22 - 04:04:54 | batch update finished 
[SYS] 2024/10/22 - 04:05:04 | batch update started 
[SYS] 2024/10/22 - 04:05:04 | batch update finished 
[SYS] 2024/10/22 - 04:05:14 | batch update started 
[SYS] 2024/10/22 - 04:05:14 | batch update finished 
[SYS] 2024/10/22 - 04:05:24 | batch update started 
[SYS] 2024/10/22 - 04:05:24 | batch update finished 
[SYS] 2024/10/22 - 04:05:34 | batch update started 
[SYS] 2024/10/22 - 04:05:34 | batch update finished 
[SYS] 2024/10/22 - 04:05:44 | batch update started 
[SYS] 2024/10/22 - 04:05:44 | batch update finished 
[SYS] 2024/10/22 - 04:05:54 | batch update started 
[SYS] 2024/10/22 - 04:05:54 | batch update finished 
[SYS] 2024/10/22 - 04:06:04 | batch update started 
[SYS] 2024/10/22 - 04:06:04 | batch update finished 
[SYS] 2024/10/22 - 04:06:14 | batch update started 
[SYS] 2024/10/22 - 04:06:14 | batch update finished 
[SYS] 2024/10/22 - 04:06:24 | batch update started 
[SYS] 2024/10/22 - 04:06:24 | batch update finished 
[SYS] 2024/10/22 - 04:06:34 | batch update started 
[SYS] 2024/10/22 - 04:06:34 | batch update finished 
[SYS] 2024/10/22 - 04:06:44 | batch update started 
[SYS] 2024/10/22 - 04:06:44 | batch update finished 
[SYS] 2024/10/22 - 04:06:54 | batch update started 
[SYS] 2024/10/22 - 04:06:54 | batch update finished 
[SYS] 2024/10/22 - 04:07:04 | batch update started 
[SYS] 2024/10/22 - 04:07:04 | batch update finished 
[SYS] 2024/10/22 - 04:07:14 | batch update started 
[SYS] 2024/10/22 - 04:07:14 | batch update finished 
[SYS] 2024/10/22 - 04:07:24 | batch update started 
[SYS] 2024/10/22 - 04:07:24 | batch update finished 
[SYS] 2024/10/22 - 04:07:34 | batch update started 
[SYS] 2024/10/22 - 04:07:34 | batch update finished 
[SYS] 2024/10/22 - 04:07:44 | batch update started 
[SYS] 2024/10/22 - 04:07:44 | batch update finished 
[SYS] 2024/10/22 - 04:07:54 | batch update started 
[SYS] 2024/10/22 - 04:07:54 | batch update finished 
[SYS] 2024/10/22 - 04:08:04 | batch update started 
[SYS] 2024/10/22 - 04:08:04 | batch update finished 
[SYS] 2024/10/22 - 04:08:14 | batch update started 
[SYS] 2024/10/22 - 04:08:14 | batch update finished 
[SYS] 2024/10/22 - 04:08:24 | batch update started 
[SYS] 2024/10/22 - 04:08:24 | batch update finished 
[SYS] 2024/10/22 - 04:08:34 | batch update started 
[SYS] 2024/10/22 - 04:08:34 | batch update finished 
[SYS] 2024/10/22 - 04:08:44 | batch update started 
[SYS] 2024/10/22 - 04:08:44 | batch update finished 
[SYS] 2024/10/22 - 04:08:54 | batch update started 
[SYS] 2024/10/22 - 04:08:54 | batch update finished 
[SYS] 2024/10/22 - 04:09:04 | batch update started 
[SYS] 2024/10/22 - 04:09:04 | batch update finished 
[SYS] 2024/10/22 - 04:09:14 | batch update started 
[SYS] 2024/10/22 - 04:09:14 | batch update finished 
[SYS] 2024/10/22 - 04:09:24 | batch update started 
[SYS] 2024/10/22 - 04:09:24 | batch update finished 
[SYS] 2024/10/22 - 04:09:31 | syncing channels from database 
[SYS] 2024/10/22 - 04:09:31 | syncing options from database 
[SYS] 2024/10/22 - 04:09:31 | channels synced from database 
[SYS] 2024/10/22 - 04:09:34 | batch update started 
[SYS] 2024/10/22 - 04:09:34 | batch update finished 
[SYS] 2024/10/22 - 04:09:44 | batch update started 
[SYS] 2024/10/22 - 04:09:44 | batch update finished 
[SYS] 2024/10/22 - 04:09:54 | batch update started 
[SYS] 2024/10/22 - 04:09:54 | batch update finished 
[SYS] 2024/10/22 - 04:10:04 | batch update started 
[SYS] 2024/10/22 - 04:10:04 | batch update finished 
[SYS] 2024/10/22 - 04:10:14 | batch update started 
[SYS] 2024/10/22 - 04:10:14 | batch update finished 
[SYS] 2024/10/22 - 04:10:24 | batch update started 
[SYS] 2024/10/22 - 04:10:24 | batch update finished 
[SYS] 2024/10/22 - 04:10:34 | batch update started 
[SYS] 2024/10/22 - 04:10:34 | batch update finished 
[SYS] 2024/10/22 - 04:10:44 | batch update started 
[SYS] 2024/10/22 - 04:10:44 | batch update finished 
[SYS] 2024/10/22 - 04:10:55 | batch update started 
[SYS] 2024/10/22 - 04:10:55 | batch update finished 
[SYS] 2024/10/22 - 04:11:05 | batch update started 
[SYS] 2024/10/22 - 04:11:05 | batch update finished 
[SYS] 2024/10/22 - 04:11:15 | batch update started 
[SYS] 2024/10/22 - 04:11:15 | batch update finished 
[SYS] 2024/10/22 - 04:11:25 | batch update started 
[SYS] 2024/10/22 - 04:11:25 | batch update finished 
[SYS] 2024/10/22 - 04:11:35 | batch update started 
[SYS] 2024/10/22 - 04:11:35 | batch update finished 
[SYS] 2024/10/22 - 04:11:45 | batch update started 
[SYS] 2024/10/22 - 04:11:45 | batch update finished 
[SYS] 2024/10/22 - 04:11:55 | batch update started 
[SYS] 2024/10/22 - 04:11:55 | batch update finished 
[SYS] 2024/10/22 - 04:12:05 | batch update started 
[SYS] 2024/10/22 - 04:12:05 | batch update finished 
[SYS] 2024/10/22 - 04:12:15 | batch update started 
[SYS] 2024/10/22 - 04:12:15 | batch update finished 
[SYS] 2024/10/22 - 04:12:25 | batch update started 
[SYS] 2024/10/22 - 04:12:25 | batch update finished 
[SYS] 2024/10/22 - 04:12:35 | batch update started 
[SYS] 2024/10/22 - 04:12:35 | batch update finished 
[SYS] 2024/10/22 - 04:12:45 | batch update started 
[SYS] 2024/10/22 - 04:12:45 | batch update finished 
[SYS] 2024/10/22 - 04:12:55 | batch update started 
[SYS] 2024/10/22 - 04:12:55 | batch update finished 
[SYS] 2024/10/22 - 04:13:05 | batch update started 
[SYS] 2024/10/22 - 04:13:05 | batch update finished 
[SYS] 2024/10/22 - 04:13:15 | batch update started 
[SYS] 2024/10/22 - 04:13:15 | batch update finished 
[SYS] 2024/10/22 - 04:13:25 | batch update started 
[SYS] 2024/10/22 - 04:13:25 | batch update finished 
[SYS] 2024/10/22 - 04:13:35 | batch update started 
[SYS] 2024/10/22 - 04:13:35 | batch update finished 
[SYS] 2024/10/22 - 04:13:45 | batch update started 
[SYS] 2024/10/22 - 04:13:45 | batch update finished 
[SYS] 2024/10/22 - 04:13:55 | batch update started 
[SYS] 2024/10/22 - 04:13:55 | batch update finished 
[SYS] 2024/10/22 - 04:14:05 | batch update started 
[SYS] 2024/10/22 - 04:14:05 | batch update finished 
[SYS] 2024/10/22 - 04:14:15 | batch update started 
[SYS] 2024/10/22 - 04:14:15 | batch update finished 
[SYS] 2024/10/22 - 04:14:25 | batch update started 
[SYS] 2024/10/22 - 04:14:25 | batch update finished 
[SYS] 2024/10/22 - 04:14:35 | batch update started 
[SYS] 2024/10/22 - 04:14:35 | batch update finished 
[SYS] 2024/10/22 - 04:14:45 | batch update started 
[SYS] 2024/10/22 - 04:14:45 | batch update finished 
[SYS] 2024/10/22 - 04:14:55 | batch update started 
[SYS] 2024/10/22 - 04:14:55 | batch update finished 
[SYS] 2024/10/22 - 04:15:05 | batch update started 
[SYS] 2024/10/22 - 04:15:05 | batch update finished 
[SYS] 2024/10/22 - 04:15:15 | batch update started 
[SYS] 2024/10/22 - 04:15:15 | batch update finished 
[SYS] 2024/10/22 - 04:15:25 | batch update started 
[SYS] 2024/10/22 - 04:15:25 | batch update finished 
[SYS] 2024/10/22 - 04:15:35 | batch update started 
[SYS] 2024/10/22 - 04:15:35 | batch update finished 
[SYS] 2024/10/22 - 04:15:45 | batch update started 
[SYS] 2024/10/22 - 04:15:45 | batch update finished 
[SYS] 2024/10/22 - 04:15:55 | batch update started 
[SYS] 2024/10/22 - 04:15:55 | batch update finished 
[SYS] 2024/10/22 - 04:16:05 | batch update started 
[SYS] 2024/10/22 - 04:16:05 | batch update finished 
[SYS] 2024/10/22 - 04:16:15 | batch update started 
[SYS] 2024/10/22 - 04:16:15 | batch update finished 
[SYS] 2024/10/22 - 04:16:25 | batch update started 
[SYS] 2024/10/22 - 04:16:25 | batch update finished 
[SYS] 2024/10/22 - 04:16:35 | batch update started 
[SYS] 2024/10/22 - 04:16:35 | batch update finished 
[SYS] 2024/10/22 - 04:16:45 | batch update started 
[SYS] 2024/10/22 - 04:16:45 | batch update finished 
[SYS] 2024/10/22 - 04:16:55 | batch update started 
[SYS] 2024/10/22 - 04:16:55 | batch update finished 
[SYS] 2024/10/22 - 04:17:05 | batch update started 
[SYS] 2024/10/22 - 04:17:05 | batch update finished 
[SYS] 2024/10/22 - 04:17:15 | batch update started 
[SYS] 2024/10/22 - 04:17:15 | batch update finished 
[SYS] 2024/10/22 - 04:17:25 | batch update started 
[SYS] 2024/10/22 - 04:17:25 | batch update finished 
[SYS] 2024/10/22 - 04:17:35 | batch update started 
[SYS] 2024/10/22 - 04:17:35 | batch update finished 
[SYS] 2024/10/22 - 04:17:45 | batch update started 
[SYS] 2024/10/22 - 04:17:45 | batch update finished 
[SYS] 2024/10/22 - 04:17:55 | batch update started 
[SYS] 2024/10/22 - 04:17:55 | batch update finished 
[SYS] 2024/10/22 - 04:18:05 | batch update started 
[SYS] 2024/10/22 - 04:18:05 | batch update finished 
[SYS] 2024/10/22 - 04:18:15 | batch update started 
[SYS] 2024/10/22 - 04:18:15 | batch update finished 
[SYS] 2024/10/22 - 04:18:25 | batch update started 
[SYS] 2024/10/22 - 04:18:25 | batch update finished 
[SYS] 2024/10/22 - 04:18:35 | batch update started 
[SYS] 2024/10/22 - 04:18:35 | batch update finished 
[SYS] 2024/10/22 - 04:18:45 | batch update started 
[SYS] 2024/10/22 - 04:18:45 | batch update finished 
[SYS] 2024/10/22 - 04:18:55 | batch update started 
[SYS] 2024/10/22 - 04:18:55 | batch update finished 
[SYS] 2024/10/22 - 04:19:05 | batch update started 
