[SYS] 2024/10/21 - 09:09:50 | One API v0.6.6 started 
[SYS] 2024/10/21 - 12:53:41 | batch update started 
[SYS] 2024/10/21 - 12:53:41 | batch update finished 
[SYS] 2024/10/21 - 12:53:51 | batch update started 
[SYS] 2024/10/21 - 12:53:51 | batch update finished 
[SYS] 2024/10/21 - 12:54:01 | batch update started 
[SYS] 2024/10/21 - 12:54:01 | batch update finished 
[SYS] 2024/10/21 - 12:54:11 | batch update started 
[SYS] 2024/10/21 - 12:54:11 | batch update finished 
[SYS] 2024/10/21 - 12:54:21 | batch update started 
[SYS] 2024/10/21 - 12:54:21 | batch update finished 
[SYS] 2024/10/21 - 12:54:31 | batch update started 
[SYS] 2024/10/21 - 12:54:31 | batch update finished 
[SYS] 2024/10/21 - 12:54:41 | batch update started 
[SYS] 2024/10/21 - 12:54:41 | batch update finished 
[SYS] 2024/10/21 - 12:54:51 | batch update started 
[SYS] 2024/10/21 - 12:54:51 | batch update finished 
[SYS] 2024/10/21 - 12:55:01 | batch update started 
[SYS] 2024/10/21 - 12:55:01 | batch update finished 
[SYS] 2024/10/21 - 12:55:11 | batch update started 
[SYS] 2024/10/21 - 12:55:11 | batch update finished 
[SYS] 2024/10/21 - 12:55:21 | batch update started 
[SYS] 2024/10/21 - 12:55:21 | batch update finished 
[SYS] 2024/10/21 - 12:55:31 | batch update started 
[SYS] 2024/10/21 - 12:55:31 | batch update finished 
[SYS] 2024/10/21 - 12:55:41 | batch update started 
[SYS] 2024/10/21 - 12:55:41 | batch update finished 
[SYS] 2024/10/21 - 12:55:51 | batch update started 
[SYS] 2024/10/21 - 12:55:51 | batch update finished 
[SYS] 2024/10/21 - 12:56:01 | batch update started 
[SYS] 2024/10/21 - 12:56:01 | batch update finished 
[SYS] 2024/10/21 - 12:56:11 | batch update started 
[SYS] 2024/10/21 - 12:56:11 | batch update finished 
[SYS] 2024/10/21 - 12:56:21 | batch update started 
[SYS] 2024/10/21 - 12:56:21 | batch update finished 
[SYS] 2024/10/21 - 12:56:31 | batch update started 
[SYS] 2024/10/21 - 12:56:31 | batch update finished 
[SYS] 2024/10/21 - 12:56:41 | batch update started 
[SYS] 2024/10/21 - 12:56:41 | batch update finished 
[SYS] 2024/10/21 - 12:56:51 | batch update started 
[SYS] 2024/10/21 - 12:56:51 | batch update finished 
[SYS] 2024/10/21 - 12:57:01 | batch update started 
[SYS] 2024/10/21 - 12:57:01 | batch update finished 
[SYS] 2024/10/21 - 12:57:11 | batch update started 
[SYS] 2024/10/21 - 12:57:11 | batch update finished 
[SYS] 2024/10/21 - 12:57:21 | batch update started 
[SYS] 2024/10/21 - 12:57:21 | batch update finished 
[SYS] 2024/10/21 - 12:57:31 | batch update started 
[SYS] 2024/10/21 - 12:57:31 | batch update finished 
[SYS] 2024/10/21 - 12:57:41 | batch update started 
[SYS] 2024/10/21 - 12:57:41 | batch update finished 
[SYS] 2024/10/21 - 12:57:51 | batch update started 
[SYS] 2024/10/21 - 12:57:51 | batch update finished 
[SYS] 2024/10/21 - 12:58:01 | batch update started 
[SYS] 2024/10/21 - 12:58:01 | batch update finished 
[SYS] 2024/10/21 - 12:58:11 | batch update started 
[SYS] 2024/10/21 - 12:58:11 | batch update finished 
[SYS] 2024/10/21 - 12:58:21 | batch update started 
[SYS] 2024/10/21 - 12:58:21 | batch update finished 
[SYS] 2024/10/21 - 12:58:31 | batch update started 
[SYS] 2024/10/21 - 12:58:31 | batch update finished 
[SYS] 2024/10/21 - 12:58:41 | batch update started 
[SYS] 2024/10/21 - 12:58:41 | batch update finished 
[SYS] 2024/10/21 - 12:58:51 | batch update started 
[SYS] 2024/10/21 - 12:58:51 | batch update finished 
[SYS] 2024/10/21 - 12:59:01 | batch update started 
[SYS] 2024/10/21 - 12:59:01 | batch update finished 
[SYS] 2024/10/21 - 12:59:11 | batch update started 
[SYS] 2024/10/21 - 12:59:11 | batch update finished 
[SYS] 2024/10/21 - 12:59:21 | batch update started 
[SYS] 2024/10/21 - 12:59:21 | batch update finished 
[SYS] 2024/10/21 - 12:59:31 | batch update started 
[SYS] 2024/10/21 - 12:59:31 | batch update finished 
[SYS] 2024/10/21 - 12:59:41 | batch update started 
[SYS] 2024/10/21 - 12:59:41 | batch update finished 
[SYS] 2024/10/21 - 12:59:51 | batch update started 
[SYS] 2024/10/21 - 12:59:51 | batch update finished 
[SYS] 2024/10/21 - 12:59:53 | syncing options from database 
[SYS] 2024/10/21 - 12:59:53 | syncing channels from database 
[SYS] 2024/10/21 - 12:59:53 | channels synced from database 
[SYS] 2024/10/21 - 13:00:01 | batch update started 
[SYS] 2024/10/21 - 13:00:01 | batch update finished 
[SYS] 2024/10/21 - 13:00:11 | batch update started 
[SYS] 2024/10/21 - 13:00:11 | batch update finished 
[SYS] 2024/10/21 - 13:00:21 | batch update started 
[SYS] 2024/10/21 - 13:00:21 | batch update finished 
[SYS] 2024/10/21 - 13:00:31 | batch update started 
[SYS] 2024/10/21 - 13:00:31 | batch update finished 
[SYS] 2024/10/21 - 13:00:41 | batch update started 
[SYS] 2024/10/21 - 13:00:41 | batch update finished 
[SYS] 2024/10/21 - 13:00:51 | batch update started 
[SYS] 2024/10/21 - 13:00:51 | batch update finished 
[SYS] 2024/10/21 - 13:01:01 | batch update started 
[SYS] 2024/10/21 - 13:01:01 | batch update finished 
[SYS] 2024/10/21 - 13:01:11 | batch update started 
[SYS] 2024/10/21 - 13:01:11 | batch update finished 
[SYS] 2024/10/21 - 13:01:21 | batch update started 
[SYS] 2024/10/21 - 13:01:21 | batch update finished 
[SYS] 2024/10/21 - 13:01:31 | batch update started 
[SYS] 2024/10/21 - 13:01:31 | batch update finished 
[SYS] 2024/10/21 - 13:01:41 | batch update started 
[SYS] 2024/10/21 - 13:01:41 | batch update finished 
[SYS] 2024/10/21 - 13:01:51 | batch update started 
[SYS] 2024/10/21 - 13:01:51 | batch update finished 
[SYS] 2024/10/21 - 13:02:01 | batch update started 
[SYS] 2024/10/21 - 13:02:01 | batch update finished 
[SYS] 2024/10/21 - 13:02:11 | batch update started 
[SYS] 2024/10/21 - 13:02:11 | batch update finished 
[SYS] 2024/10/21 - 13:02:21 | batch update started 
[SYS] 2024/10/21 - 13:02:21 | batch update finished 
[SYS] 2024/10/21 - 13:02:31 | batch update started 
[SYS] 2024/10/21 - 13:02:31 | batch update finished 
[SYS] 2024/10/21 - 13:02:41 | batch update started 
[SYS] 2024/10/21 - 13:02:41 | batch update finished 
[SYS] 2024/10/21 - 13:02:51 | batch update started 
[SYS] 2024/10/21 - 13:02:51 | batch update finished 
[SYS] 2024/10/21 - 13:03:01 | batch update started 
[SYS] 2024/10/21 - 13:03:01 | batch update finished 
[SYS] 2024/10/21 - 13:03:11 | batch update started 
[SYS] 2024/10/21 - 13:03:11 | batch update finished 
[SYS] 2024/10/21 - 13:03:21 | batch update started 
[SYS] 2024/10/21 - 13:03:21 | batch update finished 
[SYS] 2024/10/21 - 13:03:31 | batch update started 
[SYS] 2024/10/21 - 13:03:31 | batch update finished 
[SYS] 2024/10/21 - 13:03:41 | batch update started 
[SYS] 2024/10/21 - 13:03:41 | batch update finished 
[SYS] 2024/10/21 - 13:03:51 | batch update started 
[SYS] 2024/10/21 - 13:03:51 | batch update finished 
[SYS] 2024/10/21 - 13:04:01 | batch update started 
[SYS] 2024/10/21 - 13:04:01 | batch update finished 
[SYS] 2024/10/21 - 13:04:11 | batch update started 
[SYS] 2024/10/21 - 13:04:11 | batch update finished 
[SYS] 2024/10/21 - 13:04:21 | batch update started 
[SYS] 2024/10/21 - 13:04:21 | batch update finished 
[SYS] 2024/10/21 - 13:04:31 | batch update started 
[SYS] 2024/10/21 - 13:04:31 | batch update finished 
[SYS] 2024/10/21 - 13:04:41 | batch update started 
[SYS] 2024/10/21 - 13:04:41 | batch update finished 
[SYS] 2024/10/21 - 13:04:51 | batch update started 
[SYS] 2024/10/21 - 13:04:51 | batch update finished 
[SYS] 2024/10/21 - 13:05:01 | batch update started 
[SYS] 2024/10/21 - 13:05:01 | batch update finished 
[SYS] 2024/10/21 - 13:05:11 | batch update started 
[SYS] 2024/10/21 - 13:05:11 | batch update finished 
[SYS] 2024/10/21 - 13:05:21 | batch update started 
[SYS] 2024/10/21 - 13:05:21 | batch update finished 
[SYS] 2024/10/21 - 13:05:31 | batch update started 
[SYS] 2024/10/21 - 13:05:31 | batch update finished 
[SYS] 2024/10/21 - 13:05:41 | batch update started 
[SYS] 2024/10/21 - 13:05:41 | batch update finished 
[SYS] 2024/10/21 - 13:05:51 | batch update started 
[SYS] 2024/10/21 - 13:05:51 | batch update finished 
[SYS] 2024/10/21 - 13:06:01 | batch update started 
[SYS] 2024/10/21 - 13:06:01 | batch update finished 
[SYS] 2024/10/21 - 13:06:11 | batch update started 
[SYS] 2024/10/21 - 13:06:11 | batch update finished 
[SYS] 2024/10/21 - 13:06:21 | batch update started 
[SYS] 2024/10/21 - 13:06:21 | batch update finished 
[SYS] 2024/10/21 - 13:06:31 | batch update started 
[SYS] 2024/10/21 - 13:06:31 | batch update finished 
[SYS] 2024/10/21 - 13:06:41 | batch update started 
[SYS] 2024/10/21 - 13:06:41 | batch update finished 
[SYS] 2024/10/21 - 13:06:51 | batch update started 
[SYS] 2024/10/21 - 13:06:51 | batch update finished 
[SYS] 2024/10/21 - 13:07:01 | batch update started 
[SYS] 2024/10/21 - 13:07:01 | batch update finished 
[SYS] 2024/10/21 - 13:07:11 | batch update started 
[SYS] 2024/10/21 - 13:07:11 | batch update finished 
[SYS] 2024/10/21 - 13:07:21 | batch update started 
[SYS] 2024/10/21 - 13:07:21 | batch update finished 
[SYS] 2024/10/21 - 13:07:31 | batch update started 
[SYS] 2024/10/21 - 13:07:31 | batch update finished 
[SYS] 2024/10/21 - 13:07:41 | batch update started 
[SYS] 2024/10/21 - 13:07:41 | batch update finished 
[SYS] 2024/10/21 - 13:07:51 | batch update started 
[SYS] 2024/10/21 - 13:07:51 | batch update finished 
[SYS] 2024/10/21 - 13:08:01 | batch update started 
[SYS] 2024/10/21 - 13:08:01 | batch update finished 
[SYS] 2024/10/21 - 13:08:11 | batch update started 
[SYS] 2024/10/21 - 13:08:11 | batch update finished 
[SYS] 2024/10/21 - 13:08:21 | batch update started 
[SYS] 2024/10/21 - 13:08:21 | batch update finished 
[SYS] 2024/10/21 - 13:08:31 | batch update started 
[SYS] 2024/10/21 - 13:08:31 | batch update finished 
[SYS] 2024/10/21 - 13:08:41 | batch update started 
[SYS] 2024/10/21 - 13:08:41 | batch update finished 
[SYS] 2024/10/21 - 13:08:51 | batch update started 
[SYS] 2024/10/21 - 13:08:51 | batch update finished 
[SYS] 2024/10/21 - 13:09:01 | batch update started 
[SYS] 2024/10/21 - 13:09:01 | batch update finished 
[SYS] 2024/10/21 - 13:09:11 | batch update started 
[SYS] 2024/10/21 - 13:09:11 | batch update finished 
[SYS] 2024/10/21 - 13:09:21 | batch update started 
[SYS] 2024/10/21 - 13:09:21 | batch update finished 
[SYS] 2024/10/21 - 13:09:31 | batch update started 
[SYS] 2024/10/21 - 13:09:31 | batch update finished 
[SYS] 2024/10/21 - 13:09:41 | batch update started 
[SYS] 2024/10/21 - 13:09:41 | batch update finished 
[SYS] 2024/10/21 - 13:09:51 | batch update started 
[SYS] 2024/10/21 - 13:09:51 | batch update finished 
[SYS] 2024/10/21 - 13:09:53 | syncing options from database 
[SYS] 2024/10/21 - 13:09:53 | syncing channels from database 
[SYS] 2024/10/21 - 13:09:53 | channels synced from database 
[SYS] 2024/10/21 - 13:10:01 | batch update started 
[SYS] 2024/10/21 - 13:10:01 | batch update finished 
[SYS] 2024/10/21 - 13:10:11 | batch update started 
[SYS] 2024/10/21 - 13:10:11 | batch update finished 
[SYS] 2024/10/21 - 13:10:21 | batch update started 
[SYS] 2024/10/21 - 13:10:21 | batch update finished 
[SYS] 2024/10/21 - 13:10:31 | batch update started 
[SYS] 2024/10/21 - 13:10:31 | batch update finished 
[SYS] 2024/10/21 - 13:10:41 | batch update started 
[SYS] 2024/10/21 - 13:10:41 | batch update finished 
[SYS] 2024/10/21 - 13:10:51 | batch update started 
[SYS] 2024/10/21 - 13:10:51 | batch update finished 
[SYS] 2024/10/21 - 13:11:01 | batch update started 
[SYS] 2024/10/21 - 13:11:01 | batch update finished 
[SYS] 2024/10/21 - 13:11:11 | batch update started 
[SYS] 2024/10/21 - 13:11:11 | batch update finished 
[SYS] 2024/10/21 - 13:11:21 | batch update started 
[SYS] 2024/10/21 - 13:11:21 | batch update finished 
[SYS] 2024/10/21 - 13:11:31 | batch update started 
[SYS] 2024/10/21 - 13:11:31 | batch update finished 
[SYS] 2024/10/21 - 13:11:41 | batch update started 
[SYS] 2024/10/21 - 13:11:41 | batch update finished 
[SYS] 2024/10/21 - 13:11:51 | batch update started 
[SYS] 2024/10/21 - 13:11:51 | batch update finished 
[SYS] 2024/10/21 - 13:12:01 | batch update started 
[SYS] 2024/10/21 - 13:12:01 | batch update finished 
[SYS] 2024/10/21 - 13:12:11 | batch update started 
[SYS] 2024/10/21 - 13:12:11 | batch update finished 
[SYS] 2024/10/21 - 13:12:21 | batch update started 
[SYS] 2024/10/21 - 13:12:21 | batch update finished 
[SYS] 2024/10/21 - 13:12:31 | batch update started 
[SYS] 2024/10/21 - 13:12:31 | batch update finished 
[SYS] 2024/10/21 - 13:12:41 | batch update started 
[SYS] 2024/10/21 - 13:12:41 | batch update finished 
[SYS] 2024/10/21 - 13:12:51 | batch update started 
[SYS] 2024/10/21 - 13:12:51 | batch update finished 
[SYS] 2024/10/21 - 13:13:01 | batch update started 
[SYS] 2024/10/21 - 13:13:01 | batch update finished 
[SYS] 2024/10/21 - 13:13:11 | batch update started 
[SYS] 2024/10/21 - 13:13:11 | batch update finished 
[SYS] 2024/10/21 - 13:13:21 | batch update started 
[SYS] 2024/10/21 - 13:13:21 | batch update finished 
[SYS] 2024/10/21 - 13:13:31 | batch update started 
[SYS] 2024/10/21 - 13:13:31 | batch update finished 
[SYS] 2024/10/21 - 13:13:41 | batch update started 
[SYS] 2024/10/21 - 13:13:41 | batch update finished 
[SYS] 2024/10/21 - 13:13:51 | batch update started 
[SYS] 2024/10/21 - 13:13:51 | batch update finished 
[SYS] 2024/10/21 - 13:14:01 | batch update started 
[SYS] 2024/10/21 - 13:14:01 | batch update finished 
[SYS] 2024/10/21 - 13:14:11 | batch update started 
[SYS] 2024/10/21 - 13:14:11 | batch update finished 
[SYS] 2024/10/21 - 13:14:21 | batch update started 
[SYS] 2024/10/21 - 13:14:21 | batch update finished 
[SYS] 2024/10/21 - 13:14:31 | batch update started 
[SYS] 2024/10/21 - 13:14:31 | batch update finished 
[SYS] 2024/10/21 - 13:14:41 | batch update started 
[SYS] 2024/10/21 - 13:14:41 | batch update finished 
[SYS] 2024/10/21 - 13:14:51 | batch update started 
[SYS] 2024/10/21 - 13:14:51 | batch update finished 
[SYS] 2024/10/21 - 13:15:01 | batch update started 
[SYS] 2024/10/21 - 13:15:01 | batch update finished 
[SYS] 2024/10/21 - 13:15:11 | batch update started 
[SYS] 2024/10/21 - 13:15:11 | batch update finished 
[SYS] 2024/10/21 - 13:15:21 | batch update started 
[SYS] 2024/10/21 - 13:15:21 | batch update finished 
[SYS] 2024/10/21 - 13:15:31 | batch update started 
[SYS] 2024/10/21 - 13:15:31 | batch update finished 
[SYS] 2024/10/21 - 13:15:41 | batch update started 
[SYS] 2024/10/21 - 13:15:41 | batch update finished 
[SYS] 2024/10/21 - 13:15:51 | batch update started 
[SYS] 2024/10/21 - 13:15:51 | batch update finished 
[SYS] 2024/10/21 - 13:16:01 | batch update started 
[SYS] 2024/10/21 - 13:16:01 | batch update finished 
[SYS] 2024/10/21 - 13:16:11 | batch update started 
[SYS] 2024/10/21 - 13:16:11 | batch update finished 
[SYS] 2024/10/21 - 13:16:21 | batch update started 
[SYS] 2024/10/21 - 13:16:21 | batch update finished 
[SYS] 2024/10/21 - 13:16:31 | batch update started 
[SYS] 2024/10/21 - 13:16:31 | batch update finished 
[SYS] 2024/10/21 - 13:16:41 | batch update started 
[SYS] 2024/10/21 - 13:16:41 | batch update finished 
[SYS] 2024/10/21 - 13:16:51 | batch update started 
[SYS] 2024/10/21 - 13:16:51 | batch update finished 
[SYS] 2024/10/21 - 13:17:01 | batch update started 
[SYS] 2024/10/21 - 13:17:01 | batch update finished 
[SYS] 2024/10/21 - 13:17:11 | batch update started 
[SYS] 2024/10/21 - 13:17:11 | batch update finished 
[SYS] 2024/10/21 - 13:17:21 | batch update started 
[SYS] 2024/10/21 - 13:17:21 | batch update finished 
[SYS] 2024/10/21 - 13:17:31 | batch update started 
[SYS] 2024/10/21 - 13:17:31 | batch update finished 
[SYS] 2024/10/21 - 13:17:41 | batch update started 
[SYS] 2024/10/21 - 13:17:41 | batch update finished 
[SYS] 2024/10/21 - 13:17:51 | batch update started 
[SYS] 2024/10/21 - 13:17:51 | batch update finished 
[SYS] 2024/10/21 - 13:18:01 | batch update started 
[SYS] 2024/10/21 - 13:18:01 | batch update finished 
[SYS] 2024/10/21 - 13:18:11 | batch update started 
[SYS] 2024/10/21 - 13:18:11 | batch update finished 
[SYS] 2024/10/21 - 13:18:21 | batch update started 
[SYS] 2024/10/21 - 13:18:21 | batch update finished 
[SYS] 2024/10/21 - 13:18:31 | batch update started 
[SYS] 2024/10/21 - 13:18:31 | batch update finished 
[SYS] 2024/10/21 - 13:18:41 | batch update started 
[SYS] 2024/10/21 - 13:18:41 | batch update finished 
[SYS] 2024/10/21 - 13:18:51 | batch update started 
[SYS] 2024/10/21 - 13:18:51 | batch update finished 
[SYS] 2024/10/21 - 13:19:02 | batch update started 
[SYS] 2024/10/21 - 13:19:02 | batch update finished 
[SYS] 2024/10/21 - 13:19:12 | batch update started 
[SYS] 2024/10/21 - 13:19:12 | batch update finished 
[SYS] 2024/10/21 - 13:19:22 | batch update started 
[SYS] 2024/10/21 - 13:19:22 | batch update finished 
[SYS] 2024/10/21 - 13:19:32 | batch update started 
[SYS] 2024/10/21 - 13:19:32 | batch update finished 
[SYS] 2024/10/21 - 13:19:42 | batch update started 
[SYS] 2024/10/21 - 13:19:42 | batch update finished 
[SYS] 2024/10/21 - 13:19:52 | batch update started 
[SYS] 2024/10/21 - 13:19:52 | batch update finished 
[SYS] 2024/10/21 - 13:19:53 | syncing options from database 
[SYS] 2024/10/21 - 13:19:53 | syncing channels from database 
[SYS] 2024/10/21 - 13:19:53 | channels synced from database 
[SYS] 2024/10/21 - 13:20:02 | batch update started 
[SYS] 2024/10/21 - 13:20:02 | batch update finished 
[SYS] 2024/10/21 - 13:20:12 | batch update started 
[SYS] 2024/10/21 - 13:20:12 | batch update finished 
[SYS] 2024/10/21 - 13:20:22 | batch update started 
[SYS] 2024/10/21 - 13:20:22 | batch update finished 
[SYS] 2024/10/21 - 13:20:32 | batch update started 
[SYS] 2024/10/21 - 13:20:32 | batch update finished 
[SYS] 2024/10/21 - 13:20:42 | batch update started 
[SYS] 2024/10/21 - 13:20:42 | batch update finished 
[SYS] 2024/10/21 - 13:20:52 | batch update started 
[SYS] 2024/10/21 - 13:20:52 | batch update finished 
[SYS] 2024/10/21 - 13:21:02 | batch update started 
[SYS] 2024/10/21 - 13:21:02 | batch update finished 
[SYS] 2024/10/21 - 13:21:12 | batch update started 
[SYS] 2024/10/21 - 13:21:12 | batch update finished 
[SYS] 2024/10/21 - 13:21:22 | batch update started 
[SYS] 2024/10/21 - 13:21:22 | batch update finished 
[SYS] 2024/10/21 - 13:21:32 | batch update started 
[SYS] 2024/10/21 - 13:21:32 | batch update finished 
[SYS] 2024/10/21 - 13:21:42 | batch update started 
[SYS] 2024/10/21 - 13:21:42 | batch update finished 
[SYS] 2024/10/21 - 13:21:52 | batch update started 
[SYS] 2024/10/21 - 13:21:52 | batch update finished 
[SYS] 2024/10/21 - 13:22:02 | batch update started 
[SYS] 2024/10/21 - 13:22:02 | batch update finished 
[SYS] 2024/10/21 - 13:22:12 | batch update started 
[SYS] 2024/10/21 - 13:22:12 | batch update finished 
[SYS] 2024/10/21 - 13:22:22 | batch update started 
[SYS] 2024/10/21 - 13:22:22 | batch update finished 
[SYS] 2024/10/21 - 13:22:32 | batch update started 
[SYS] 2024/10/21 - 13:22:32 | batch update finished 
[SYS] 2024/10/21 - 13:22:42 | batch update started 
[SYS] 2024/10/21 - 13:22:42 | batch update finished 
[SYS] 2024/10/21 - 13:22:52 | batch update started 
[SYS] 2024/10/21 - 13:22:52 | batch update finished 
[SYS] 2024/10/21 - 13:23:02 | batch update started 
[SYS] 2024/10/21 - 13:23:02 | batch update finished 
[SYS] 2024/10/21 - 13:23:12 | batch update started 
[SYS] 2024/10/21 - 13:23:12 | batch update finished 
[SYS] 2024/10/21 - 13:23:22 | batch update started 
[SYS] 2024/10/21 - 13:23:22 | batch update finished 
[SYS] 2024/10/21 - 13:23:32 | batch update started 
[SYS] 2024/10/21 - 13:23:32 | batch update finished 
[SYS] 2024/10/21 - 13:23:42 | batch update started 
[SYS] 2024/10/21 - 13:23:42 | batch update finished 
[SYS] 2024/10/21 - 13:23:52 | batch update started 
[SYS] 2024/10/21 - 13:23:52 | batch update finished 
[SYS] 2024/10/21 - 13:24:02 | batch update started 
[SYS] 2024/10/21 - 13:24:02 | batch update finished 
[SYS] 2024/10/21 - 13:24:12 | batch update started 
[SYS] 2024/10/21 - 13:24:12 | batch update finished 
[SYS] 2024/10/21 - 13:24:22 | batch update started 
[SYS] 2024/10/21 - 13:24:22 | batch update finished 
[SYS] 2024/10/21 - 13:24:32 | batch update started 
[SYS] 2024/10/21 - 13:24:32 | batch update finished 
[SYS] 2024/10/21 - 13:24:42 | batch update started 
[SYS] 2024/10/21 - 13:24:42 | batch update finished 
[SYS] 2024/10/21 - 13:24:52 | batch update started 
[SYS] 2024/10/21 - 13:24:52 | batch update finished 
[SYS] 2024/10/21 - 13:25:02 | batch update started 
[SYS] 2024/10/21 - 13:25:02 | batch update finished 
[SYS] 2024/10/21 - 13:25:12 | batch update started 
[SYS] 2024/10/21 - 13:25:12 | batch update finished 
[SYS] 2024/10/21 - 13:25:22 | batch update started 
[SYS] 2024/10/21 - 13:25:22 | batch update finished 
[SYS] 2024/10/21 - 13:25:32 | batch update started 
[SYS] 2024/10/21 - 13:25:32 | batch update finished 
[SYS] 2024/10/21 - 13:25:42 | batch update started 
[SYS] 2024/10/21 - 13:25:42 | batch update finished 
[SYS] 2024/10/21 - 13:25:52 | batch update started 
[SYS] 2024/10/21 - 13:25:52 | batch update finished 
[SYS] 2024/10/21 - 13:26:02 | batch update started 
[SYS] 2024/10/21 - 13:26:02 | batch update finished 
[SYS] 2024/10/21 - 13:26:12 | batch update started 
[SYS] 2024/10/21 - 13:26:12 | batch update finished 
[SYS] 2024/10/21 - 13:26:22 | batch update started 
[SYS] 2024/10/21 - 13:26:22 | batch update finished 
[SYS] 2024/10/21 - 13:26:32 | batch update started 
[SYS] 2024/10/21 - 13:26:32 | batch update finished 
[SYS] 2024/10/21 - 13:26:42 | batch update started 
[SYS] 2024/10/21 - 13:26:42 | batch update finished 
[SYS] 2024/10/21 - 13:26:52 | batch update started 
[SYS] 2024/10/21 - 13:26:52 | batch update finished 
[SYS] 2024/10/21 - 13:27:02 | batch update started 
[SYS] 2024/10/21 - 13:27:02 | batch update finished 
[SYS] 2024/10/21 - 13:27:12 | batch update started 
[SYS] 2024/10/21 - 13:27:12 | batch update finished 
[SYS] 2024/10/21 - 13:27:22 | batch update started 
[SYS] 2024/10/21 - 13:27:22 | batch update finished 
[SYS] 2024/10/21 - 13:27:32 | batch update started 
[SYS] 2024/10/21 - 13:27:32 | batch update finished 
[SYS] 2024/10/21 - 13:27:42 | batch update started 
[SYS] 2024/10/21 - 13:27:42 | batch update finished 
[SYS] 2024/10/21 - 13:27:52 | batch update started 
[SYS] 2024/10/21 - 13:27:52 | batch update finished 
[SYS] 2024/10/21 - 13:28:02 | batch update started 
[SYS] 2024/10/21 - 13:28:02 | batch update finished 
[SYS] 2024/10/21 - 13:28:12 | batch update started 
[SYS] 2024/10/21 - 13:28:12 | batch update finished 
[SYS] 2024/10/21 - 13:28:22 | batch update started 
[SYS] 2024/10/21 - 13:28:22 | batch update finished 
[SYS] 2024/10/21 - 13:28:32 | batch update started 
[SYS] 2024/10/21 - 13:28:32 | batch update finished 
[SYS] 2024/10/21 - 13:28:42 | batch update started 
[SYS] 2024/10/21 - 13:28:42 | batch update finished 
[SYS] 2024/10/21 - 13:28:52 | batch update started 
[SYS] 2024/10/21 - 13:28:52 | batch update finished 
[SYS] 2024/10/21 - 13:29:02 | batch update started 
[SYS] 2024/10/21 - 13:29:02 | batch update finished 
[SYS] 2024/10/21 - 13:29:12 | batch update started 
[SYS] 2024/10/21 - 13:29:12 | batch update finished 
[SYS] 2024/10/21 - 13:29:22 | batch update started 
[SYS] 2024/10/21 - 13:29:22 | batch update finished 
[SYS] 2024/10/21 - 13:29:32 | batch update started 
[SYS] 2024/10/21 - 13:29:32 | batch update finished 
[SYS] 2024/10/21 - 13:29:42 | batch update started 
[SYS] 2024/10/21 - 13:29:42 | batch update finished 
[SYS] 2024/10/21 - 13:29:52 | batch update started 
[SYS] 2024/10/21 - 13:29:52 | batch update finished 
[SYS] 2024/10/21 - 13:29:53 | syncing options from database 
[SYS] 2024/10/21 - 13:29:53 | syncing channels from database 
[SYS] 2024/10/21 - 13:29:53 | channels synced from database 
[SYS] 2024/10/21 - 13:30:02 | batch update started 
[SYS] 2024/10/21 - 13:30:02 | batch update finished 
[SYS] 2024/10/21 - 13:30:12 | batch update started 
[SYS] 2024/10/21 - 13:30:12 | batch update finished 
[SYS] 2024/10/21 - 13:30:22 | batch update started 
[SYS] 2024/10/21 - 13:30:22 | batch update finished 
[SYS] 2024/10/21 - 13:30:32 | batch update started 
[SYS] 2024/10/21 - 13:30:32 | batch update finished 
[SYS] 2024/10/21 - 13:30:42 | batch update started 
[SYS] 2024/10/21 - 13:30:42 | batch update finished 
[SYS] 2024/10/21 - 13:30:52 | batch update started 
[SYS] 2024/10/21 - 13:30:52 | batch update finished 
[SYS] 2024/10/21 - 13:31:02 | batch update started 
[SYS] 2024/10/21 - 13:31:02 | batch update finished 
[SYS] 2024/10/21 - 13:31:12 | batch update started 
[SYS] 2024/10/21 - 13:31:12 | batch update finished 
[SYS] 2024/10/21 - 13:31:22 | batch update started 
[SYS] 2024/10/21 - 13:31:22 | batch update finished 
[SYS] 2024/10/21 - 13:31:32 | batch update started 
[SYS] 2024/10/21 - 13:31:32 | batch update finished 
[SYS] 2024/10/21 - 13:31:42 | batch update started 
[SYS] 2024/10/21 - 13:31:42 | batch update finished 
[SYS] 2024/10/21 - 13:31:52 | batch update started 
[SYS] 2024/10/21 - 13:31:52 | batch update finished 
[SYS] 2024/10/21 - 13:32:02 | batch update started 
[SYS] 2024/10/21 - 13:32:02 | batch update finished 
[SYS] 2024/10/21 - 13:32:12 | batch update started 
[SYS] 2024/10/21 - 13:32:12 | batch update finished 
[SYS] 2024/10/21 - 13:32:22 | batch update started 
[SYS] 2024/10/21 - 13:32:22 | batch update finished 
[SYS] 2024/10/21 - 13:32:32 | batch update started 
[SYS] 2024/10/21 - 13:32:32 | batch update finished 
[SYS] 2024/10/21 - 13:32:42 | batch update started 
[SYS] 2024/10/21 - 13:32:42 | batch update finished 
[SYS] 2024/10/21 - 13:32:52 | batch update started 
[SYS] 2024/10/21 - 13:32:52 | batch update finished 
[SYS] 2024/10/21 - 13:33:02 | batch update started 
[SYS] 2024/10/21 - 13:33:02 | batch update finished 
[SYS] 2024/10/21 - 13:33:12 | batch update started 
[SYS] 2024/10/21 - 13:33:12 | batch update finished 
[SYS] 2024/10/21 - 13:33:22 | batch update started 
