[SYS] 2024/10/19 - 11:39:42 | One API v0.6.6 started 
[SYS] 2024/10/19 - 12:18:03 | batch update finished 
[SYS] 2024/10/19 - 12:18:13 | batch update started 
[SYS] 2024/10/19 - 12:18:13 | batch update finished 
[SYS] 2024/10/19 - 12:18:23 | batch update started 
[SYS] 2024/10/19 - 12:18:23 | batch update finished 
[SYS] 2024/10/19 - 12:18:33 | batch update started 
[SYS] 2024/10/19 - 12:18:33 | batch update finished 
[SYS] 2024/10/19 - 12:18:43 | batch update started 
[SYS] 2024/10/19 - 12:18:43 | batch update finished 
[SYS] 2024/10/19 - 12:18:53 | batch update started 
[SYS] 2024/10/19 - 12:18:53 | batch update finished 
[SYS] 2024/10/19 - 12:19:03 | batch update started 
[SYS] 2024/10/19 - 12:19:03 | batch update finished 
[SYS] 2024/10/19 - 12:19:13 | batch update started 
[SYS] 2024/10/19 - 12:19:13 | batch update finished 
[SYS] 2024/10/19 - 12:19:23 | batch update started 
[SYS] 2024/10/19 - 12:19:23 | batch update finished 
[SYS] 2024/10/19 - 12:19:33 | batch update started 
[SYS] 2024/10/19 - 12:19:33 | batch update finished 
[SYS] 2024/10/19 - 12:19:43 | batch update started 
[SYS] 2024/10/19 - 12:19:43 | batch update finished 
[SYS] 2024/10/19 - 12:19:53 | batch update started 
[SYS] 2024/10/19 - 12:19:53 | batch update finished 
[SYS] 2024/10/19 - 12:20:03 | batch update started 
[SYS] 2024/10/19 - 12:20:03 | batch update finished 
[SYS] 2024/10/19 - 12:20:13 | batch update started 
[SYS] 2024/10/19 - 12:20:13 | batch update finished 
[SYS] 2024/10/19 - 12:20:23 | batch update started 
[SYS] 2024/10/19 - 12:20:23 | batch update finished 
[SYS] 2024/10/19 - 12:20:33 | batch update started 
[SYS] 2024/10/19 - 12:20:33 | batch update finished 
[SYS] 2024/10/19 - 12:20:43 | batch update started 
[SYS] 2024/10/19 - 12:20:43 | batch update finished 
[SYS] 2024/10/19 - 12:20:53 | batch update started 
[SYS] 2024/10/19 - 12:20:53 | batch update finished 
[SYS] 2024/10/19 - 12:21:03 | batch update started 
[SYS] 2024/10/19 - 12:21:03 | batch update finished 
[SYS] 2024/10/19 - 12:21:13 | batch update started 
[SYS] 2024/10/19 - 12:21:13 | batch update finished 
[SYS] 2024/10/19 - 12:21:23 | batch update started 
[SYS] 2024/10/19 - 12:21:23 | batch update finished 
[SYS] 2024/10/19 - 12:21:33 | batch update started 
[SYS] 2024/10/19 - 12:21:33 | batch update finished 
[SYS] 2024/10/19 - 12:21:43 | batch update started 
[SYS] 2024/10/19 - 12:21:43 | batch update finished 
[SYS] 2024/10/19 - 12:21:53 | batch update started 
[SYS] 2024/10/19 - 12:21:53 | batch update finished 
[SYS] 2024/10/19 - 12:22:03 | batch update started 
[SYS] 2024/10/19 - 12:22:03 | batch update finished 
[SYS] 2024/10/19 - 12:22:13 | batch update started 
[SYS] 2024/10/19 - 12:22:13 | batch update finished 
[SYS] 2024/10/19 - 12:22:23 | batch update started 
[SYS] 2024/10/19 - 12:22:23 | batch update finished 
[SYS] 2024/10/19 - 12:22:33 | batch update started 
[SYS] 2024/10/19 - 12:22:33 | batch update finished 
[SYS] 2024/10/19 - 12:22:43 | batch update started 
[SYS] 2024/10/19 - 12:22:43 | batch update finished 
[SYS] 2024/10/19 - 12:22:53 | batch update started 
[SYS] 2024/10/19 - 12:22:53 | batch update finished 
[SYS] 2024/10/19 - 12:23:03 | batch update started 
[SYS] 2024/10/19 - 12:23:03 | batch update finished 
[SYS] 2024/10/19 - 12:23:12 | syncing options from database 
[SYS] 2024/10/19 - 12:23:12 | syncing channels from database 
[SYS] 2024/10/19 - 12:23:12 | channels synced from database 
[SYS] 2024/10/19 - 12:23:13 | batch update started 
[SYS] 2024/10/19 - 12:23:13 | batch update finished 
[SYS] 2024/10/19 - 12:23:23 | batch update started 
[SYS] 2024/10/19 - 12:23:23 | batch update finished 
[SYS] 2024/10/19 - 12:23:33 | batch update started 
[SYS] 2024/10/19 - 12:23:33 | batch update finished 
[SYS] 2024/10/19 - 12:23:43 | batch update started 
[SYS] 2024/10/19 - 12:23:43 | batch update finished 
[SYS] 2024/10/19 - 12:23:53 | batch update started 
[SYS] 2024/10/19 - 12:23:53 | batch update finished 
[SYS] 2024/10/19 - 12:24:03 | batch update started 
[SYS] 2024/10/19 - 12:24:03 | batch update finished 
[SYS] 2024/10/19 - 12:24:13 | batch update started 
[SYS] 2024/10/19 - 12:24:13 | batch update finished 
[SYS] 2024/10/19 - 12:24:23 | batch update started 
[SYS] 2024/10/19 - 12:24:23 | batch update finished 
[SYS] 2024/10/19 - 12:24:33 | batch update started 
[SYS] 2024/10/19 - 12:24:33 | batch update finished 
[SYS] 2024/10/19 - 12:24:43 | batch update started 
[SYS] 2024/10/19 - 12:24:43 | batch update finished 
[SYS] 2024/10/19 - 12:24:53 | batch update started 
[SYS] 2024/10/19 - 12:24:53 | batch update finished 
[SYS] 2024/10/19 - 12:25:03 | batch update started 
[SYS] 2024/10/19 - 12:25:03 | batch update finished 
[SYS] 2024/10/19 - 12:25:13 | batch update started 
[SYS] 2024/10/19 - 12:25:13 | batch update finished 
[SYS] 2024/10/19 - 12:25:23 | batch update started 
[SYS] 2024/10/19 - 12:25:23 | batch update finished 
[SYS] 2024/10/19 - 12:25:33 | batch update started 
[SYS] 2024/10/19 - 12:25:33 | batch update finished 
[SYS] 2024/10/19 - 12:25:43 | batch update started 
[SYS] 2024/10/19 - 12:25:43 | batch update finished 
[SYS] 2024/10/19 - 12:25:53 | batch update started 
[SYS] 2024/10/19 - 12:25:53 | batch update finished 
[SYS] 2024/10/19 - 12:26:03 | batch update started 
[SYS] 2024/10/19 - 12:26:03 | batch update finished 
[SYS] 2024/10/19 - 12:26:13 | batch update started 
[SYS] 2024/10/19 - 12:26:13 | batch update finished 
[SYS] 2024/10/19 - 12:26:23 | batch update started 
[SYS] 2024/10/19 - 12:26:23 | batch update finished 
[SYS] 2024/10/19 - 12:26:33 | batch update started 
[SYS] 2024/10/19 - 12:26:33 | batch update finished 
[SYS] 2024/10/19 - 12:26:43 | batch update started 
[SYS] 2024/10/19 - 12:26:43 | batch update finished 
[SYS] 2024/10/19 - 12:26:53 | batch update started 
[SYS] 2024/10/19 - 12:26:53 | batch update finished 
[SYS] 2024/10/19 - 12:27:03 | batch update started 
[SYS] 2024/10/19 - 12:27:03 | batch update finished 
[SYS] 2024/10/19 - 12:27:13 | batch update started 
[SYS] 2024/10/19 - 12:27:13 | batch update finished 
[SYS] 2024/10/19 - 12:27:23 | batch update started 
[SYS] 2024/10/19 - 12:27:23 | batch update finished 
[SYS] 2024/10/19 - 12:27:33 | batch update started 
[SYS] 2024/10/19 - 12:27:33 | batch update finished 
[SYS] 2024/10/19 - 12:27:43 | batch update started 
[SYS] 2024/10/19 - 12:27:43 | batch update finished 
[SYS] 2024/10/19 - 12:27:53 | batch update started 
[SYS] 2024/10/19 - 12:27:53 | batch update finished 
[SYS] 2024/10/19 - 12:28:03 | batch update started 
[SYS] 2024/10/19 - 12:28:03 | batch update finished 
[SYS] 2024/10/19 - 12:28:13 | batch update started 
[SYS] 2024/10/19 - 12:28:13 | batch update finished 
[SYS] 2024/10/19 - 12:28:23 | batch update started 
[SYS] 2024/10/19 - 12:28:23 | batch update finished 
[SYS] 2024/10/19 - 12:28:33 | batch update started 
[SYS] 2024/10/19 - 12:28:33 | batch update finished 
[SYS] 2024/10/19 - 12:28:43 | batch update started 
[SYS] 2024/10/19 - 12:28:43 | batch update finished 
[SYS] 2024/10/19 - 12:28:53 | batch update started 
[SYS] 2024/10/19 - 12:28:53 | batch update finished 
[SYS] 2024/10/19 - 12:29:03 | batch update started 
[SYS] 2024/10/19 - 12:29:03 | batch update finished 
[SYS] 2024/10/19 - 12:29:13 | batch update started 
[SYS] 2024/10/19 - 12:29:13 | batch update finished 
[SYS] 2024/10/19 - 12:29:23 | batch update started 
[SYS] 2024/10/19 - 12:29:23 | batch update finished 
[SYS] 2024/10/19 - 12:29:33 | batch update started 
[SYS] 2024/10/19 - 12:29:33 | batch update finished 
[SYS] 2024/10/19 - 12:29:43 | batch update started 
[SYS] 2024/10/19 - 12:29:43 | batch update finished 
[SYS] 2024/10/19 - 12:29:53 | batch update started 
[SYS] 2024/10/19 - 12:29:53 | batch update finished 
[SYS] 2024/10/19 - 12:30:03 | batch update started 
[SYS] 2024/10/19 - 12:30:03 | batch update finished 
[SYS] 2024/10/19 - 12:30:13 | batch update started 
[SYS] 2024/10/19 - 12:30:13 | batch update finished 
[SYS] 2024/10/19 - 12:30:23 | batch update started 
[SYS] 2024/10/19 - 12:30:23 | batch update finished 
[SYS] 2024/10/19 - 12:30:33 | batch update started 
[SYS] 2024/10/19 - 12:30:33 | batch update finished 
[SYS] 2024/10/19 - 12:30:43 | batch update started 
[SYS] 2024/10/19 - 12:30:43 | batch update finished 
[SYS] 2024/10/19 - 12:30:53 | batch update started 
[SYS] 2024/10/19 - 12:30:53 | batch update finished 
[SYS] 2024/10/19 - 12:31:03 | batch update started 
[SYS] 2024/10/19 - 12:31:03 | batch update finished 
[SYS] 2024/10/19 - 12:31:13 | batch update started 
[SYS] 2024/10/19 - 12:31:13 | batch update finished 
[SYS] 2024/10/19 - 12:31:23 | batch update started 
[SYS] 2024/10/19 - 12:31:23 | batch update finished 
[SYS] 2024/10/19 - 12:31:33 | batch update started 
[SYS] 2024/10/19 - 12:31:33 | batch update finished 
[SYS] 2024/10/19 - 12:31:43 | batch update started 
[SYS] 2024/10/19 - 12:31:43 | batch update finished 
[SYS] 2024/10/19 - 12:31:53 | batch update started 
[SYS] 2024/10/19 - 12:31:53 | batch update finished 
[SYS] 2024/10/19 - 12:32:03 | batch update started 
[SYS] 2024/10/19 - 12:32:03 | batch update finished 
[SYS] 2024/10/19 - 12:32:13 | batch update started 
[SYS] 2024/10/19 - 12:32:13 | batch update finished 
[SYS] 2024/10/19 - 12:32:23 | batch update started 
[SYS] 2024/10/19 - 12:32:23 | batch update finished 
[SYS] 2024/10/19 - 12:32:33 | batch update started 
[SYS] 2024/10/19 - 12:32:33 | batch update finished 
[SYS] 2024/10/19 - 12:32:43 | batch update started 
[SYS] 2024/10/19 - 12:32:43 | batch update finished 
[SYS] 2024/10/19 - 12:32:53 | batch update started 
[SYS] 2024/10/19 - 12:32:53 | batch update finished 
[SYS] 2024/10/19 - 12:33:03 | batch update started 
[SYS] 2024/10/19 - 12:33:03 | batch update finished 
[SYS] 2024/10/19 - 12:33:12 | syncing options from database 
[SYS] 2024/10/19 - 12:33:12 | syncing channels from database 
[SYS] 2024/10/19 - 12:33:12 | channels synced from database 
[SYS] 2024/10/19 - 12:33:13 | batch update started 
[SYS] 2024/10/19 - 12:33:13 | batch update finished 
[SYS] 2024/10/19 - 12:33:23 | batch update started 
[SYS] 2024/10/19 - 12:33:23 | batch update finished 
[SYS] 2024/10/19 - 12:33:33 | batch update started 
[SYS] 2024/10/19 - 12:33:33 | batch update finished 
[SYS] 2024/10/19 - 12:33:43 | batch update started 
[SYS] 2024/10/19 - 12:33:43 | batch update finished 
[SYS] 2024/10/19 - 12:33:53 | batch update started 
[SYS] 2024/10/19 - 12:33:53 | batch update finished 
[SYS] 2024/10/19 - 12:34:03 | batch update started 
[SYS] 2024/10/19 - 12:34:03 | batch update finished 
[SYS] 2024/10/19 - 12:34:13 | batch update started 
[SYS] 2024/10/19 - 12:34:13 | batch update finished 
[SYS] 2024/10/19 - 12:34:23 | batch update started 
[SYS] 2024/10/19 - 12:34:23 | batch update finished 
[SYS] 2024/10/19 - 12:34:33 | batch update started 
[SYS] 2024/10/19 - 12:34:33 | batch update finished 
[SYS] 2024/10/19 - 12:34:43 | batch update started 
[SYS] 2024/10/19 - 12:34:43 | batch update finished 
[SYS] 2024/10/19 - 12:34:53 | batch update started 
[SYS] 2024/10/19 - 12:34:53 | batch update finished 
[SYS] 2024/10/19 - 12:35:03 | batch update started 
[SYS] 2024/10/19 - 12:35:03 | batch update finished 
[SYS] 2024/10/19 - 12:35:13 | batch update started 
[SYS] 2024/10/19 - 12:35:13 | batch update finished 
[SYS] 2024/10/19 - 12:35:23 | batch update started 
[SYS] 2024/10/19 - 12:35:23 | batch update finished 
[SYS] 2024/10/19 - 12:35:33 | batch update started 
[SYS] 2024/10/19 - 12:35:33 | batch update finished 
[SYS] 2024/10/19 - 12:35:43 | batch update started 
[SYS] 2024/10/19 - 12:35:43 | batch update finished 
[SYS] 2024/10/19 - 12:35:53 | batch update started 
[SYS] 2024/10/19 - 12:35:53 | batch update finished 
[SYS] 2024/10/19 - 12:36:03 | batch update started 
[SYS] 2024/10/19 - 12:36:03 | batch update finished 
[SYS] 2024/10/19 - 12:36:13 | batch update started 
[SYS] 2024/10/19 - 12:36:13 | batch update finished 
[SYS] 2024/10/19 - 12:36:23 | batch update started 
[SYS] 2024/10/19 - 12:36:23 | batch update finished 
[SYS] 2024/10/19 - 12:36:33 | batch update started 
[SYS] 2024/10/19 - 12:36:33 | batch update finished 
[SYS] 2024/10/19 - 12:36:43 | batch update started 
[SYS] 2024/10/19 - 12:36:43 | batch update finished 
[SYS] 2024/10/19 - 12:36:53 | batch update started 
[SYS] 2024/10/19 - 12:36:53 | batch update finished 
[SYS] 2024/10/19 - 12:37:03 | batch update started 
[SYS] 2024/10/19 - 12:37:03 | batch update finished 
[SYS] 2024/10/19 - 12:37:13 | batch update started 
[SYS] 2024/10/19 - 12:37:13 | batch update finished 
[SYS] 2024/10/19 - 12:37:23 | batch update started 
[SYS] 2024/10/19 - 12:37:23 | batch update finished 
[SYS] 2024/10/19 - 12:37:33 | batch update started 
[SYS] 2024/10/19 - 12:37:33 | batch update finished 
[SYS] 2024/10/19 - 12:37:43 | batch update started 
[SYS] 2024/10/19 - 12:37:43 | batch update finished 
[SYS] 2024/10/19 - 12:37:53 | batch update started 
[SYS] 2024/10/19 - 12:37:53 | batch update finished 
[SYS] 2024/10/19 - 12:38:03 | batch update started 
[SYS] 2024/10/19 - 12:38:03 | batch update finished 
[SYS] 2024/10/19 - 12:38:13 | batch update started 
[SYS] 2024/10/19 - 12:38:13 | batch update finished 
[SYS] 2024/10/19 - 12:38:23 | batch update started 
[SYS] 2024/10/19 - 12:38:23 | batch update finished 
[SYS] 2024/10/19 - 12:38:33 | batch update started 
[SYS] 2024/10/19 - 12:38:33 | batch update finished 
[SYS] 2024/10/19 - 12:38:43 | batch update started 
[SYS] 2024/10/19 - 12:38:43 | batch update finished 
[SYS] 2024/10/19 - 12:38:53 | batch update started 
[SYS] 2024/10/19 - 12:38:53 | batch update finished 
[SYS] 2024/10/19 - 12:39:03 | batch update started 
[SYS] 2024/10/19 - 12:39:03 | batch update finished 
[SYS] 2024/10/19 - 12:39:13 | batch update started 
[SYS] 2024/10/19 - 12:39:13 | batch update finished 
[SYS] 2024/10/19 - 12:39:23 | batch update started 
[SYS] 2024/10/19 - 12:39:23 | batch update finished 
[SYS] 2024/10/19 - 12:39:33 | batch update started 
[SYS] 2024/10/19 - 12:39:33 | batch update finished 
[SYS] 2024/10/19 - 12:39:43 | batch update started 
[SYS] 2024/10/19 - 12:39:43 | batch update finished 
[SYS] 2024/10/19 - 12:39:53 | batch update started 
[SYS] 2024/10/19 - 12:39:53 | batch update finished 
[SYS] 2024/10/19 - 12:40:03 | batch update started 
[SYS] 2024/10/19 - 12:40:03 | batch update finished 
[SYS] 2024/10/19 - 12:40:13 | batch update started 
[SYS] 2024/10/19 - 12:40:13 | batch update finished 
[SYS] 2024/10/19 - 12:40:23 | batch update started 
[SYS] 2024/10/19 - 12:40:23 | batch update finished 
[SYS] 2024/10/19 - 12:40:33 | batch update started 
[SYS] 2024/10/19 - 12:40:33 | batch update finished 
[SYS] 2024/10/19 - 12:40:43 | batch update started 
[SYS] 2024/10/19 - 12:40:43 | batch update finished 
[SYS] 2024/10/19 - 12:40:53 | batch update started 
[SYS] 2024/10/19 - 12:40:53 | batch update finished 
[SYS] 2024/10/19 - 12:41:04 | batch update started 
[SYS] 2024/10/19 - 12:41:04 | batch update finished 
[SYS] 2024/10/19 - 12:41:14 | batch update started 
[SYS] 2024/10/19 - 12:41:14 | batch update finished 
[SYS] 2024/10/19 - 12:41:24 | batch update started 
[SYS] 2024/10/19 - 12:41:24 | batch update finished 
[SYS] 2024/10/19 - 12:41:34 | batch update started 
[SYS] 2024/10/19 - 12:41:34 | batch update finished 
[SYS] 2024/10/19 - 12:41:44 | batch update started 
[SYS] 2024/10/19 - 12:41:44 | batch update finished 
[SYS] 2024/10/19 - 12:41:54 | batch update started 
[SYS] 2024/10/19 - 12:41:54 | batch update finished 
[SYS] 2024/10/19 - 12:42:04 | batch update started 
[SYS] 2024/10/19 - 12:42:04 | batch update finished 
[SYS] 2024/10/19 - 12:42:14 | batch update started 
[SYS] 2024/10/19 - 12:42:14 | batch update finished 
[SYS] 2024/10/19 - 12:42:24 | batch update started 
[SYS] 2024/10/19 - 12:42:24 | batch update finished 
[SYS] 2024/10/19 - 12:42:34 | batch update started 
[SYS] 2024/10/19 - 12:42:34 | batch update finished 
[SYS] 2024/10/19 - 12:42:44 | batch update started 
[SYS] 2024/10/19 - 12:42:44 | batch update finished 
[SYS] 2024/10/19 - 12:42:54 | batch update started 
[SYS] 2024/10/19 - 12:42:54 | batch update finished 
[SYS] 2024/10/19 - 12:42:55 | model ratio not found: glm-4-plus 
[INFO] 2024/10/19 - 12:42:55 | 2024101912425587946130119874134 | user 1 has enough quota 499999999789992, trusted and no need to pre-consume 
[GIN] 2024/10/19 - 12:42:57 | 2024101912425587946130119874134 | 200 |  2.056997215s |      172.18.0.7 |    POST /v1/chat/completions
[ERR] 2024/10/19 - 12:42:57 | 2024101912425587946130119874134 | usage is nil, which is unexpected 
[SYS] 2024/10/19 - 12:42:58 | failed to get token encoder for model glm-4: no encoding for model glm-4, using encoder for gpt-3.5-turbo 
[INFO] 2024/10/19 - 12:42:58 | 2024101912425851985996840383657 | user 1 has enough quota 499999999789992, trusted and no need to pre-consume 
[GIN] 2024/10/19 - 12:43:00 | 2024101912425851985996840383657 | 200 |  2.365077422s |      172.18.0.1 |    POST /v1/chat/completions
[INFO] 2024/10/19 - 12:43:00 | 2024101912425851985996840383657 | record consume log: userId=1, channelId=1, promptTokens=223, completionTokens=59, modelName=glm-4, tokenName=Initial Root Token, quota=2003, content=模型倍率 7.10，分组倍率 1.00，补全倍率 1.00 
[SYS] 2024/10/19 - 12:43:04 | batch update started 
[SYS] 2024/10/19 - 12:43:04 | batch update finished 
[SYS] 2024/10/19 - 12:43:12 | syncing channels from database 
[SYS] 2024/10/19 - 12:43:12 | syncing options from database 
[SYS] 2024/10/19 - 12:43:12 | channels synced from database 
[SYS] 2024/10/19 - 12:43:14 | batch update started 
[SYS] 2024/10/19 - 12:43:14 | batch update finished 
[SYS] 2024/10/19 - 12:43:24 | batch update started 
[SYS] 2024/10/19 - 12:43:24 | batch update finished 
[SYS] 2024/10/19 - 12:43:34 | batch update started 
[SYS] 2024/10/19 - 12:43:34 | batch update finished 
[SYS] 2024/10/19 - 12:43:44 | batch update started 
[SYS] 2024/10/19 - 12:43:44 | batch update finished 
[SYS] 2024/10/19 - 12:43:54 | batch update started 
[SYS] 2024/10/19 - 12:43:54 | batch update finished 
[SYS] 2024/10/19 - 12:44:04 | batch update started 
[SYS] 2024/10/19 - 12:44:04 | batch update finished 
[SYS] 2024/10/19 - 12:44:14 | batch update started 
[SYS] 2024/10/19 - 12:44:14 | batch update finished 
[SYS] 2024/10/19 - 12:44:24 | batch update started 
[SYS] 2024/10/19 - 12:44:24 | batch update finished 
[SYS] 2024/10/19 - 12:44:34 | batch update started 
[SYS] 2024/10/19 - 12:44:34 | batch update finished 
[SYS] 2024/10/19 - 12:44:44 | batch update started 
[SYS] 2024/10/19 - 12:44:44 | batch update finished 
[SYS] 2024/10/19 - 12:44:54 | batch update started 
[SYS] 2024/10/19 - 12:44:54 | batch update finished 
[SYS] 2024/10/19 - 12:45:04 | batch update started 
[SYS] 2024/10/19 - 12:45:04 | batch update finished 
[SYS] 2024/10/19 - 12:45:14 | batch update started 
[SYS] 2024/10/19 - 12:45:14 | batch update finished 
[SYS] 2024/10/19 - 12:45:24 | batch update started 
[SYS] 2024/10/19 - 12:45:24 | batch update finished 
[SYS] 2024/10/19 - 12:45:34 | batch update started 
[SYS] 2024/10/19 - 12:45:34 | batch update finished 
[SYS] 2024/10/19 - 12:45:44 | batch update started 
[SYS] 2024/10/19 - 12:45:44 | batch update finished 
[SYS] 2024/10/19 - 12:45:54 | batch update started 
[SYS] 2024/10/19 - 12:45:54 | batch update finished 
[SYS] 2024/10/19 - 12:46:04 | batch update started 
[SYS] 2024/10/19 - 12:46:04 | batch update finished 
[SYS] 2024/10/19 - 12:46:14 | batch update started 
[SYS] 2024/10/19 - 12:46:14 | batch update finished 
[SYS] 2024/10/19 - 12:46:24 | batch update started 
[SYS] 2024/10/19 - 12:46:24 | batch update finished 
[SYS] 2024/10/19 - 12:46:34 | batch update started 
[SYS] 2024/10/19 - 12:46:34 | batch update finished 
[SYS] 2024/10/19 - 12:46:44 | batch update started 
[SYS] 2024/10/19 - 12:46:44 | batch update finished 
[SYS] 2024/10/19 - 12:46:54 | batch update started 
[SYS] 2024/10/19 - 12:46:54 | batch update finished 
[SYS] 2024/10/19 - 12:47:04 | batch update started 
[SYS] 2024/10/19 - 12:47:04 | batch update finished 
[SYS] 2024/10/19 - 12:47:14 | batch update started 
[SYS] 2024/10/19 - 12:47:14 | batch update finished 
[SYS] 2024/10/19 - 12:47:24 | batch update started 
[SYS] 2024/10/19 - 12:47:24 | batch update finished 
[SYS] 2024/10/19 - 12:47:34 | batch update started 
[SYS] 2024/10/19 - 12:47:34 | batch update finished 
[SYS] 2024/10/19 - 12:47:44 | batch update started 
[SYS] 2024/10/19 - 12:47:44 | batch update finished 
[SYS] 2024/10/19 - 12:47:54 | batch update started 
[SYS] 2024/10/19 - 12:47:54 | batch update finished 
[SYS] 2024/10/19 - 12:48:04 | batch update started 
[SYS] 2024/10/19 - 12:48:04 | batch update finished 
[SYS] 2024/10/19 - 12:48:14 | batch update started 
[SYS] 2024/10/19 - 12:48:14 | batch update finished 
[SYS] 2024/10/19 - 12:48:24 | batch update started 
[SYS] 2024/10/19 - 12:48:24 | batch update finished 
[SYS] 2024/10/19 - 12:48:34 | batch update started 
[SYS] 2024/10/19 - 12:48:34 | batch update finished 
[SYS] 2024/10/19 - 12:48:44 | batch update started 
[SYS] 2024/10/19 - 12:48:44 | batch update finished 
[SYS] 2024/10/19 - 12:48:54 | batch update started 
[SYS] 2024/10/19 - 12:48:54 | batch update finished 
[SYS] 2024/10/19 - 12:49:04 | batch update started 
[SYS] 2024/10/19 - 12:49:04 | batch update finished 
[SYS] 2024/10/19 - 12:49:14 | batch update started 
[SYS] 2024/10/19 - 12:49:14 | batch update finished 
[SYS] 2024/10/19 - 12:49:24 | batch update started 
[SYS] 2024/10/19 - 12:49:24 | batch update finished 
[SYS] 2024/10/19 - 12:49:34 | batch update started 
[SYS] 2024/10/19 - 12:49:34 | batch update finished 
[SYS] 2024/10/19 - 12:49:44 | batch update started 
[SYS] 2024/10/19 - 12:49:44 | batch update finished 
[SYS] 2024/10/19 - 12:49:54 | batch update started 
[SYS] 2024/10/19 - 12:49:54 | batch update finished 
[SYS] 2024/10/19 - 12:50:04 | batch update started 
[SYS] 2024/10/19 - 12:50:04 | batch update finished 
[SYS] 2024/10/19 - 12:50:14 | batch update started 
[SYS] 2024/10/19 - 12:50:14 | batch update finished 
[SYS] 2024/10/19 - 12:50:24 | batch update started 
[SYS] 2024/10/19 - 12:50:24 | batch update finished 
[SYS] 2024/10/19 - 12:50:34 | batch update started 
[SYS] 2024/10/19 - 12:50:34 | batch update finished 
[SYS] 2024/10/19 - 12:50:44 | batch update started 
[SYS] 2024/10/19 - 12:50:44 | batch update finished 
[SYS] 2024/10/19 - 12:50:54 | batch update started 
[SYS] 2024/10/19 - 12:50:54 | batch update finished 
[SYS] 2024/10/19 - 12:51:04 | batch update started 
[SYS] 2024/10/19 - 12:51:04 | batch update finished 
[SYS] 2024/10/19 - 12:51:14 | batch update started 
[SYS] 2024/10/19 - 12:51:14 | batch update finished 
[SYS] 2024/10/19 - 12:51:24 | batch update started 
[SYS] 2024/10/19 - 12:51:24 | batch update finished 
[SYS] 2024/10/19 - 12:51:34 | batch update started 
[SYS] 2024/10/19 - 12:51:34 | batch update finished 
[SYS] 2024/10/19 - 12:51:44 | batch update started 
[SYS] 2024/10/19 - 12:51:44 | batch update finished 
[SYS] 2024/10/19 - 12:51:54 | batch update started 
[SYS] 2024/10/19 - 12:51:54 | batch update finished 
[SYS] 2024/10/19 - 12:52:04 | batch update started 
[SYS] 2024/10/19 - 12:52:04 | batch update finished 
[SYS] 2024/10/19 - 12:52:14 | batch update started 
[SYS] 2024/10/19 - 12:52:14 | batch update finished 
[SYS] 2024/10/19 - 12:52:24 | batch update started 
[SYS] 2024/10/19 - 12:52:24 | batch update finished 
[SYS] 2024/10/19 - 12:52:34 | batch update started 
[SYS] 2024/10/19 - 12:52:34 | batch update finished 
[SYS] 2024/10/19 - 12:52:44 | batch update started 
[SYS] 2024/10/19 - 12:52:44 | batch update finished 
